system_id,fast_scale,slow_scale,scenario_id,scenario_name,time_step,fast_phase,slow_phase,fast_potential,fast_connectedness,fast_resilience,fast_rigidity,fast_memory,slow_potential,slow_connectedness,slow_resilience,slow_rigidity,slow_memory,revolt_effect,remember_effect,fast_phase_changed,slow_phase_changed
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,102,K,K,0.95102,0.68469,0.30872,0.71402,0.84631,0.8413,0.55115,0.46062,0.51079,0.94244,0.0,0.0,False,True
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,103,K,K,0.95521,0.70361,0.28367,0.7532,0.85777,0.85331,0.57808,0.43274,0.5437,0.95268,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,104,Omega,K,0.95907,0.72139,0.25902,0.79327,0.86928,0.86458,0.60339,0.40542,0.57787,0.96305,0.0,0.0,True,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,105,alpha,K,0.40281,0.23085,0.55902,0.30144,0.74758,0.87512,0.62719,0.37865,0.61323,0.97355,0.0,0.0,True,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,106,r,K,0.80165,0.25531,0.59457,0.29081,0.7703,0.88495,0.64956,0.35238,0.6497,0.98417,0.0,0.23365,True,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,107,r,K,0.81596,0.29999,0.68467,0.30981,0.78009,0.89411,0.67058,0.32658,0.68723,0.9949,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,108,r,K,0.82947,0.34199,0.65145,0.33091,0.79004,0.90264,0.69035,0.30123,0.72575,1.0,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,109,r,Omega,0.8422,0.38147,0.61913,0.35399,0.80015,0.91054,0.70893,0.2763,0.7652,1.0,0.0,0.0,False,True
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,110,r,alpha,0.85417,0.41858,0.58765,0.37892,0.8104,0.38243,0.22686,0.5763,0.29077,0.86,0.0,0.0,False,True
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,111,r,r,0.86538,0.45347,0.55695,0.40559,0.82079,0.67725,0.26152,0.64703,0.28462,0.86335,0.0,0.0,False,True
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,112,r,r,0.87586,0.48626,0.52699,0.4339,0.8313,0.69693,0.30583,0.68306,0.30391,0.87172,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,113,r,r,0.88565,0.51709,0.49773,0.46376,0.84192,0.71594,0.34748,0.64997,0.32529,0.88031,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,114,r,r,0.89476,0.54606,0.46912,0.49506,0.85266,0.73424,0.38663,0.61776,0.34862,0.88912,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,115,K,r,0.90324,0.5733,0.44113,0.52772,0.8635,0.7518,0.42343,0.58638,0.37379,0.89814,0.0,0.0,True,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,116,K,r,0.9111,0.5989,0.41372,0.56167,0.87443,0.7686,0.45803,0.55579,0.40069,0.90736,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,117,K,r,0.91839,0.62296,0.38684,0.59682,0.88545,0.7846,0.49055,0.52593,0.42922,0.91678,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,118,K,r,0.92514,0.64559,0.36048,0.6331,0.89656,0.79981,0.52111,0.49676,0.45927,0.92638,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,119,K,r,0.93137,0.66685,0.3346,0.67044,0.90773,0.81422,0.54985,0.46823,0.49077,0.93615,0.0,0.0,False,False
ACYP001,forest_patch,regional_climate_fire_regime,CY003,Strong memory renewal,120,K,K,0.93712,0.68684,0.30917,0.70878,0.91898,0.82784,0.57685,0.44032,0.52361,0.94608,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,1,r,K,0.46218,0.436,0.58131,0.3658,0.50555,0.77642,0.8308,0.20742,0.74554,0.68932,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,2,r,Omega,0.48455,0.46984,0.55098,0.39329,0.51136,0.79204,0.84095,0.18547,0.79159,0.69882,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,3,r,alpha,0.50703,0.50165,0.52137,0.42237,0.51744,0.33266,0.2691,0.48547,0.3008,0.60099,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,4,r,r,0.52952,0.53155,0.49243,0.45295,0.5238,0.50714,0.30095,0.5397,0.29,0.6219,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,5,K,r,0.55194,0.55966,0.46413,0.48493,0.53042,0.52963,0.34289,0.65762,0.31114,0.62825,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,6,K,r,0.5742,0.58608,0.43643,0.51824,0.53731,0.55206,0.38232,0.62532,0.33426,0.63488,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,7,K,r,0.5962,0.61091,0.40929,0.55278,0.54447,0.57431,0.41938,0.59385,0.35923,0.64177,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,8,K,r,0.61787,0.63426,0.38267,0.5885,0.55188,0.59631,0.45421,0.56317,0.38594,0.64893,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,9,K,r,0.63912,0.6562,0.35655,0.62531,0.55955,0.61798,0.48696,0.53323,0.41429,0.65634,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,10,K,r,0.65988,0.67683,0.33089,0.66315,0.56747,0.63923,0.51774,0.50398,0.44417,0.66401,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,11,K,r,0.68008,0.69622,0.30568,0.70196,0.57563,0.65998,0.54668,0.47539,0.47551,0.67193,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,12,K,K,0.69966,0.71445,0.28087,0.74168,0.58403,0.68018,0.57388,0.44741,0.5082,0.6801,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,13,Omega,K,0.71857,0.73158,0.25645,0.78226,0.59265,0.69976,0.59945,0.42,0.54217,0.68849,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,14,alpha,K,0.3018,0.23411,0.55645,0.29726,0.50968,0.71867,0.62348,0.39314,0.57735,0.69712,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,15,r,K,0.61401,0.27903,0.586,0.29509,0.49656,0.73686,0.64607,0.36679,0.61365,0.70596,0.0,0.16731,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,16,r,K,0.63534,0.32229,0.66901,0.31521,0.50419,0.75431,0.66731,0.34092,0.65102,0.71501,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,17,r,K,0.6562,0.36295,0.63627,0.33735,0.51206,0.77099,0.68727,0.3155,0.68938,0.72426,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,18,r,K,0.6765,0.40118,0.60439,0.36141,0.52018,0.78688,0.70603,0.29051,0.72868,0.73371,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,19,r,Omega,0.6962,0.43711,0.57332,0.38727,0.52853,0.80198,0.72367,0.26591,0.76887,0.74333,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,20,r,alpha,0.71523,0.47088,0.54302,0.41481,0.53712,0.33683,0.23157,0.56591,0.29217,0.63926,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,21,r,r,0.73356,0.50263,0.51343,0.44394,0.54592,0.58419,0.27034,0.59409,0.28694,0.63953,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,22,r,r,0.75115,0.53247,0.48452,0.47457,0.55493,0.60605,0.31412,0.67699,0.30665,0.6468,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,23,K,r,0.76798,0.56052,0.45624,0.50659,0.56415,0.62754,0.35527,0.64407,0.32841,0.65433,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,24,K,r,0.78401,0.58689,0.42855,0.53994,0.57356,0.64857,0.39395,0.61203,0.35211,0.66211,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,25,K,r,0.79925,0.61168,0.40142,0.57452,0.58315,0.66908,0.43032,0.58081,0.37763,0.67014,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,26,K,r,0.81369,0.63498,0.37482,0.61027,0.59291,0.68901,0.4645,0.55036,0.40485,0.67841,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,27,K,r,0.82734,0.65688,0.34872,0.64711,0.60284,0.7083,0.49663,0.52064,0.43368,0.68691,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,28,K,r,0.84019,0.67746,0.32308,0.68499,0.61292,0.72689,0.52683,0.4916,0.46402,0.69563,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,29,K,K,0.85228,0.69682,0.29787,0.72383,0.62315,0.74476,0.55522,0.4632,0.49579,0.70457,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,30,Omega,K,0.86361,0.71501,0.27308,0.76358,0.63351,0.76187,0.58191,0.4354,0.52888,0.71371,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,31,alpha,K,0.36272,0.2288,0.57308,0.29016,0.54482,0.7782,0.60699,0.40817,0.56323,0.72305,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,32,r,K,0.6854,0.27293,0.59865,0.30029,0.55865,0.79373,0.63057,0.38147,0.59876,0.73258,0.0,0.17353,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,33,r,K,0.7048,0.31656,0.67089,0.32012,0.56711,0.80846,0.65274,0.35527,0.6354,0.74228,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,34,r,K,0.72353,0.35757,0.63803,0.34199,0.57579,0.8224,0.67357,0.32954,0.67308,0.75215,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,35,r,K,0.74153,0.39611,0.60604,0.3658,0.58469,0.83555,0.69316,0.30425,0.71173,0.76217,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,36,r,K,0.75878,0.43234,0.57486,0.39142,0.59379,0.84791,0.71157,0.27938,0.75131,0.77235,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,37,r,Omega,0.77525,0.4664,0.54446,0.41874,0.6031,0.85952,0.72888,0.2549,0.79176,0.78266,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,38,r,alpha,0.79094,0.49842,0.51478,0.44766,0.61259,0.361,0.23324,0.5549,0.30087,0.67309,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,39,r,r,0.80582,0.52851,0.48577,0.47808,0.62226,0.59249,0.25625,0.58548,0.3033,0.67548,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,40,K,r,0.8199,0.5568,0.45741,0.50992,0.6321,0.61422,0.30087,0.67986,0.32234,0.68285,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,41,K,r,0.83319,0.5834,0.42964,0.54309,0.6421,0.63555,0.34282,0.64667,0.34349,0.69048,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,42,K,r,0.8457,0.60839,0.40244,0.57751,0.65224,0.65639,0.38225,0.61436,0.3666,0.69835,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,43,K,r,0.85744,0.63189,0.37577,0.61311,0.66253,0.67669,0.41931,0.58289,0.39156,0.70647,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,44,K,r,0.86844,0.65397,0.3496,0.64981,0.67295,0.69638,0.45416,0.55221,0.41827,0.71483,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,45,K,r,0.87873,0.67474,0.3239,0.68754,0.6835,0.71541,0.48691,0.52227,0.44662,0.72342,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,46,K,r,0.88832,0.69425,0.29864,0.72626,0.69416,0.73374,0.51769,0.49302,0.4765,0.73222,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,47,Omega,r,0.89725,0.7126,0.27379,0.76589,0.70493,0.75132,0.54663,0.46443,0.50783,0.74124,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,48,alpha,K,0.37684,0.22803,0.57379,0.29104,0.60624,0.76813,0.57383,0.43645,0.54052,0.75045,0.0,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,49,r,K,0.78951,0.26931,0.62382,0.28025,0.59838,0.78416,0.5994,0.40904,0.57449,0.75986,0.0,0.18011,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,50,r,K,0.80447,0.31315,0.67988,0.29991,0.60804,0.7994,0.62344,0.38218,0.60967,0.76946,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,51,r,K,0.81862,0.35436,0.64694,0.32163,0.61786,0.81383,0.64603,0.35583,0.64597,0.77922,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,52,r,K,0.83199,0.3931,0.61488,0.34529,0.62784,0.82746,0.66727,0.32996,0.68333,0.78915,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,53,r,K,0.84457,0.42951,0.58364,0.37076,0.63798,0.84031,0.68723,0.30454,0.72169,0.79924,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,54,r,Omega,0.85638,0.46374,0.55318,0.39795,0.64825,0.85239,0.706,0.27954,0.76099,0.80946,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,55,r,alpha,0.86745,0.49592,0.52344,0.42674,0.65866,0.358,0.22592,0.57954,0.28918,0.69614,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,56,r,r,0.8778,0.52616,0.49438,0.45705,0.6692,0.65348,0.24987,0.63499,0.29154,0.68725,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,57,K,r,0.88745,0.55459,0.46597,0.48878,0.67985,0.67386,0.29488,0.68768,0.31028,0.69534,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,58,K,r,0.89644,0.58132,0.43816,0.52185,0.6906,0.69364,0.33719,0.65435,0.33114,0.70366,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,59,K,r,0.9048,0.60644,0.41091,0.55617,0.70146,0.71276,0.37696,0.62193,0.35399,0.71222,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,60,K,r,0.91255,0.63005,0.3842,0.59167,0.71241,0.73119,0.41434,0.59035,0.37871,0.72099,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,61,K,r,0.91973,0.65225,0.35799,0.62828,0.72345,0.74888,0.44948,0.55956,0.40518,0.72998,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,62,K,r,0.92638,0.67311,0.33225,0.66594,0.73457,0.7658,0.48251,0.52952,0.43331,0.73917,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,63,K,r,0.93251,0.69273,0.30695,0.70458,0.74576,0.78195,0.51356,0.50018,0.46299,0.74855,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,64,K,r,0.93818,0.71116,0.28207,0.74413,0.75701,0.79729,0.54275,0.4715,0.49412,0.75812,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,65,Omega,K,0.9434,0.72849,0.25758,0.78456,0.76834,0.81184,0.57018,0.44343,0.52663,0.76786,0.0,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,66,alpha,K,0.39623,0.23312,0.55758,0.29813,0.66077,0.82559,0.59597,0.41595,0.56043,0.77777,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,67,r,K,0.77185,0.27148,0.58261,0.29669,0.65873,0.83854,0.62021,0.38902,0.59544,0.78783,0.0,0.18666,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,68,r,K,0.7877,0.31519,0.67299,0.31645,0.66819,0.85073,0.643,0.3626,0.63159,0.79804,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,69,r,K,0.80275,0.35628,0.6401,0.33827,0.67782,0.86216,0.66442,0.33666,0.66881,0.80838,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,70,r,K,0.817,0.3949,0.60808,0.36201,0.68762,0.87285,0.68455,0.31118,0.70704,0.81886,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,71,r,K,0.83046,0.43121,0.57688,0.38757,0.69759,0.88284,0.70348,0.28613,0.74621,0.82945,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,72,r,Omega,0.84313,0.46533,0.54645,0.41484,0.70771,0.89215,0.72127,0.26148,0.78628,0.84016,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,73,r,alpha,0.85503,0.49741,0.51674,0.44371,0.71797,0.3747,0.23081,0.56148,0.29879,0.72254,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,74,r,r,0.86619,0.52757,0.48772,0.47409,0.72836,0.67805,0.27217,0.60185,0.30789,0.70985,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,75,K,r,0.87662,0.55591,0.45933,0.50588,0.73888,0.69769,0.31584,0.66877,0.32769,0.71823,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,76,K,r,0.88636,0.58256,0.43155,0.53901,0.74952,0.71668,0.35689,0.63589,0.34953,0.72683,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,77,K,r,0.89542,0.60761,0.40433,0.57339,0.76026,0.73495,0.39548,0.60388,0.3733,0.73564,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,78,K,r,0.90385,0.63115,0.37764,0.60895,0.77111,0.75248,0.43175,0.57269,0.39889,0.74467,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,79,K,r,0.91167,0.65328,0.35146,0.64561,0.78205,0.76924,0.46584,0.54228,0.42618,0.75391,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,80,K,r,0.91892,0.67408,0.32574,0.68332,0.79308,0.78522,0.49789,0.51258,0.45508,0.76333,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,81,K,r,0.92562,0.69364,0.30046,0.722,0.80418,0.8004,0.52802,0.48357,0.48548,0.77293,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY003,Strong memory renewal,82,Omega,K,0.93182,0.71202,0.2756,0.7616,0.81537,0.81478,0.55634,0.45519,0.5173,0.78271,0.0,0.0,True,True
