simulation_id,pathway_id,pathway,rank,transformation_value,winner
1823,TP006,Public Health Prevention Transformation,5,7.28537,Climate-Resilient Urban Redesign
1823,TP001,Energy System Transition,6,7.05329,Climate-Resilient Urban Redesign
1824,TP006,Public Health Prevention Transformation,1,7.82347,Public Health Prevention Transformation
1824,TP004,Institutional Governance Reform,2,7.7397,Public Health Prevention Transformation
1824,TP002,Climate-Resilient Urban Redesign,3,7.31647,Public Health Prevention Transformation
1824,TP001,Energy System Transition,4,7.25181,Public Health Prevention Transformation
1824,TP005,Watershed Restoration and Land-Use Transition,5,7.14424,Public Health Prevention Transformation
1824,TP003,Regional Food System Reconfiguration,6,7.02526,Public Health Prevention Transformation
1825,TP002,Climate-Resilient Urban Redesign,1,7.73667,Climate-Resilient Urban Redesign
1825,TP004,Institutional Governance Reform,2,7.65947,Climate-Resilient Urban Redesign
1825,TP001,Energy System Transition,3,7.56579,Climate-Resilient Urban Redesign
1825,TP005,Watershed Restoration and Land-Use Transition,4,7.23194,Climate-Resilient Urban Redesign
1825,TP006,Public Health Prevention Transformation,5,7.17954,Climate-Resilient Urban Redesign
1825,TP003,Regional Food System Reconfiguration,6,6.93542,Climate-Resilient Urban Redesign
1826,TP004,Institutional Governance Reform,1,7.63362,Institutional Governance Reform
1826,TP006,Public Health Prevention Transformation,2,7.52489,Institutional Governance Reform
1826,TP002,Climate-Resilient Urban Redesign,3,7.38597,Institutional Governance Reform
1826,TP005,Watershed Restoration and Land-Use Transition,4,7.31424,Institutional Governance Reform
1826,TP001,Energy System Transition,5,7.30996,Institutional Governance Reform
1826,TP003,Regional Food System Reconfiguration,6,6.63078,Institutional Governance Reform
1827,TP002,Climate-Resilient Urban Redesign,1,7.86916,Climate-Resilient Urban Redesign
1827,TP001,Energy System Transition,2,7.51709,Climate-Resilient Urban Redesign
1827,TP004,Institutional Governance Reform,3,7.31403,Climate-Resilient Urban Redesign
1827,TP005,Watershed Restoration and Land-Use Transition,4,7.13075,Climate-Resilient Urban Redesign
1827,TP003,Regional Food System Reconfiguration,5,7.077,Climate-Resilient Urban Redesign
1827,TP006,Public Health Prevention Transformation,6,6.86239,Climate-Resilient Urban Redesign
1828,TP004,Institutional Governance Reform,1,7.97709,Institutional Governance Reform
1828,TP002,Climate-Resilient Urban Redesign,2,7.63676,Institutional Governance Reform
1828,TP006,Public Health Prevention Transformation,3,7.2812,Institutional Governance Reform
1828,TP005,Watershed Restoration and Land-Use Transition,4,7.27213,Institutional Governance Reform
1828,TP003,Regional Food System Reconfiguration,5,7.25552,Institutional Governance Reform
1828,TP001,Energy System Transition,6,7.2188,Institutional Governance Reform
1829,TP004,Institutional Governance Reform,1,7.56239,Institutional Governance Reform
1829,TP005,Watershed Restoration and Land-Use Transition,2,7.46732,Institutional Governance Reform
1829,TP006,Public Health Prevention Transformation,3,7.43607,Institutional Governance Reform
1829,TP002,Climate-Resilient Urban Redesign,4,7.40083,Institutional Governance Reform
1829,TP001,Energy System Transition,5,7.30091,Institutional Governance Reform
1829,TP003,Regional Food System Reconfiguration,6,7.02672,Institutional Governance Reform
1830,TP005,Watershed Restoration and Land-Use Transition,1,7.8243,Watershed Restoration and Land-Use Transition
1830,TP002,Climate-Resilient Urban Redesign,2,7.64487,Watershed Restoration and Land-Use Transition
1830,TP001,Energy System Transition,3,7.47828,Watershed Restoration and Land-Use Transition
1830,TP006,Public Health Prevention Transformation,4,7.21437,Watershed Restoration and Land-Use Transition
1830,TP004,Institutional Governance Reform,5,6.97685,Watershed Restoration and Land-Use Transition
1830,TP003,Regional Food System Reconfiguration,6,6.79516,Watershed Restoration and Land-Use Transition
1831,TP004,Institutional Governance Reform,1,7.6057,Institutional Governance Reform
1831,TP006,Public Health Prevention Transformation,2,7.38782,Institutional Governance Reform
1831,TP001,Energy System Transition,3,7.35092,Institutional Governance Reform
1831,TP005,Watershed Restoration and Land-Use Transition,4,7.27799,Institutional Governance Reform
1831,TP002,Climate-Resilient Urban Redesign,5,7.12381,Institutional Governance Reform
1831,TP003,Regional Food System Reconfiguration,6,7.04459,Institutional Governance Reform
1832,TP001,Energy System Transition,1,7.73083,Energy System Transition
1832,TP004,Institutional Governance Reform,2,7.57955,Energy System Transition
1832,TP002,Climate-Resilient Urban Redesign,3,7.46403,Energy System Transition
1832,TP006,Public Health Prevention Transformation,4,7.34089,Energy System Transition
1832,TP005,Watershed Restoration and Land-Use Transition,5,7.07358,Energy System Transition
1832,TP003,Regional Food System Reconfiguration,6,6.89537,Energy System Transition
1833,TP004,Institutional Governance Reform,1,7.52585,Institutional Governance Reform
1833,TP005,Watershed Restoration and Land-Use Transition,2,7.43041,Institutional Governance Reform
1833,TP002,Climate-Resilient Urban Redesign,3,7.30272,Institutional Governance Reform
1833,TP003,Regional Food System Reconfiguration,4,7.29068,Institutional Governance Reform
1833,TP006,Public Health Prevention Transformation,5,7.26633,Institutional Governance Reform
1833,TP001,Energy System Transition,6,7.17991,Institutional Governance Reform
1834,TP005,Watershed Restoration and Land-Use Transition,1,7.70772,Watershed Restoration and Land-Use Transition
1834,TP002,Climate-Resilient Urban Redesign,2,7.54543,Watershed Restoration and Land-Use Transition
1834,TP001,Energy System Transition,3,7.44398,Watershed Restoration and Land-Use Transition
1834,TP004,Institutional Governance Reform,4,7.31313,Watershed Restoration and Land-Use Transition
1834,TP003,Regional Food System Reconfiguration,5,7.1437,Watershed Restoration and Land-Use Transition
1834,TP006,Public Health Prevention Transformation,6,7.08576,Watershed Restoration and Land-Use Transition
1835,TP006,Public Health Prevention Transformation,1,7.57937,Public Health Prevention Transformation
1835,TP002,Climate-Resilient Urban Redesign,2,7.52822,Public Health Prevention Transformation
1835,TP004,Institutional Governance Reform,3,7.46675,Public Health Prevention Transformation
1835,TP001,Energy System Transition,4,7.32949,Public Health Prevention Transformation
1835,TP005,Watershed Restoration and Land-Use Transition,5,7.29431,Public Health Prevention Transformation
1835,TP003,Regional Food System Reconfiguration,6,7.21465,Public Health Prevention Transformation
1836,TP005,Watershed Restoration and Land-Use Transition,1,7.78583,Watershed Restoration and Land-Use Transition
1836,TP004,Institutional Governance Reform,2,7.68064,Watershed Restoration and Land-Use Transition
1836,TP001,Energy System Transition,3,7.61725,Watershed Restoration and Land-Use Transition
1836,TP006,Public Health Prevention Transformation,4,7.34154,Watershed Restoration and Land-Use Transition
1836,TP003,Regional Food System Reconfiguration,5,7.03501,Watershed Restoration and Land-Use Transition
1836,TP002,Climate-Resilient Urban Redesign,6,6.95298,Watershed Restoration and Land-Use Transition
1837,TP002,Climate-Resilient Urban Redesign,1,7.83335,Climate-Resilient Urban Redesign
1837,TP003,Regional Food System Reconfiguration,2,7.55923,Climate-Resilient Urban Redesign
1837,TP004,Institutional Governance Reform,3,7.45205,Climate-Resilient Urban Redesign
1837,TP006,Public Health Prevention Transformation,4,7.43348,Climate-Resilient Urban Redesign
1837,TP005,Watershed Restoration and Land-Use Transition,5,7.37683,Climate-Resilient Urban Redesign
1837,TP001,Energy System Transition,6,7.08051,Climate-Resilient Urban Redesign
1838,TP002,Climate-Resilient Urban Redesign,1,7.77045,Climate-Resilient Urban Redesign
1838,TP005,Watershed Restoration and Land-Use Transition,2,7.47671,Climate-Resilient Urban Redesign
1838,TP004,Institutional Governance Reform,3,7.4395,Climate-Resilient Urban Redesign
1838,TP001,Energy System Transition,4,7.36585,Climate-Resilient Urban Redesign
1838,TP003,Regional Food System Reconfiguration,5,7.20856,Climate-Resilient Urban Redesign
1838,TP006,Public Health Prevention Transformation,6,7.15173,Climate-Resilient Urban Redesign
1839,TP006,Public Health Prevention Transformation,1,7.6659,Public Health Prevention Transformation
1839,TP004,Institutional Governance Reform,2,7.53713,Public Health Prevention Transformation
1839,TP002,Climate-Resilient Urban Redesign,3,7.46468,Public Health Prevention Transformation
1839,TP001,Energy System Transition,4,7.45921,Public Health Prevention Transformation
1839,TP005,Watershed Restoration and Land-Use Transition,5,7.41341,Public Health Prevention Transformation
1839,TP003,Regional Food System Reconfiguration,6,7.13353,Public Health Prevention Transformation
1840,TP002,Climate-Resilient Urban Redesign,1,7.74182,Climate-Resilient Urban Redesign
1840,TP004,Institutional Governance Reform,2,7.50313,Climate-Resilient Urban Redesign
1840,TP003,Regional Food System Reconfiguration,3,7.26822,Climate-Resilient Urban Redesign
1840,TP006,Public Health Prevention Transformation,4,7.26318,Climate-Resilient Urban Redesign
1840,TP005,Watershed Restoration and Land-Use Transition,5,7.21085,Climate-Resilient Urban Redesign
1840,TP001,Energy System Transition,6,7.08379,Climate-Resilient Urban Redesign
1841,TP005,Watershed Restoration and Land-Use Transition,1,7.73863,Watershed Restoration and Land-Use Transition
1841,TP002,Climate-Resilient Urban Redesign,2,7.66305,Watershed Restoration and Land-Use Transition
1841,TP006,Public Health Prevention Transformation,3,7.65398,Watershed Restoration and Land-Use Transition
1841,TP004,Institutional Governance Reform,4,7.59966,Watershed Restoration and Land-Use Transition
1841,TP001,Energy System Transition,5,7.04384,Watershed Restoration and Land-Use Transition
1841,TP003,Regional Food System Reconfiguration,6,6.92698,Watershed Restoration and Land-Use Transition
1842,TP002,Climate-Resilient Urban Redesign,1,7.97346,Climate-Resilient Urban Redesign
1842,TP003,Regional Food System Reconfiguration,2,7.56883,Climate-Resilient Urban Redesign
1842,TP005,Watershed Restoration and Land-Use Transition,3,7.34178,Climate-Resilient Urban Redesign
1842,TP006,Public Health Prevention Transformation,4,7.20325,Climate-Resilient Urban Redesign
1842,TP001,Energy System Transition,5,7.19107,Climate-Resilient Urban Redesign
1842,TP004,Institutional Governance Reform,6,7.07256,Climate-Resilient Urban Redesign
1843,TP006,Public Health Prevention Transformation,1,7.4469,Public Health Prevention Transformation
1843,TP004,Institutional Governance Reform,2,7.41515,Public Health Prevention Transformation
1843,TP005,Watershed Restoration and Land-Use Transition,3,7.37853,Public Health Prevention Transformation
1843,TP002,Climate-Resilient Urban Redesign,4,7.20978,Public Health Prevention Transformation
1843,TP001,Energy System Transition,5,7.20975,Public Health Prevention Transformation
1843,TP003,Regional Food System Reconfiguration,6,7.15168,Public Health Prevention Transformation
1844,TP001,Energy System Transition,1,7.58969,Energy System Transition
1844,TP002,Climate-Resilient Urban Redesign,2,7.4936,Energy System Transition
1844,TP004,Institutional Governance Reform,3,7.46287,Energy System Transition
1844,TP005,Watershed Restoration and Land-Use Transition,4,7.29811,Energy System Transition
1844,TP006,Public Health Prevention Transformation,5,7.19187,Energy System Transition
1844,TP003,Regional Food System Reconfiguration,6,7.12499,Energy System Transition
1845,TP006,Public Health Prevention Transformation,1,7.55343,Public Health Prevention Transformation
1845,TP004,Institutional Governance Reform,2,7.50529,Public Health Prevention Transformation
1845,TP002,Climate-Resilient Urban Redesign,3,7.32885,Public Health Prevention Transformation
1845,TP005,Watershed Restoration and Land-Use Transition,4,7.24933,Public Health Prevention Transformation
1845,TP001,Energy System Transition,5,7.18955,Public Health Prevention Transformation
1845,TP003,Regional Food System Reconfiguration,6,7.10345,Public Health Prevention Transformation
1846,TP002,Climate-Resilient Urban Redesign,1,7.62969,Climate-Resilient Urban Redesign
1846,TP005,Watershed Restoration and Land-Use Transition,2,7.39279,Climate-Resilient Urban Redesign
1846,TP006,Public Health Prevention Transformation,3,7.37907,Climate-Resilient Urban Redesign
1846,TP001,Energy System Transition,4,7.18519,Climate-Resilient Urban Redesign
1846,TP004,Institutional Governance Reform,5,7.0485,Climate-Resilient Urban Redesign
1846,TP003,Regional Food System Reconfiguration,6,6.66968,Climate-Resilient Urban Redesign
1847,TP002,Climate-Resilient Urban Redesign,1,7.67603,Climate-Resilient Urban Redesign
1847,TP004,Institutional Governance Reform,2,7.5531,Climate-Resilient Urban Redesign
1847,TP005,Watershed Restoration and Land-Use Transition,3,7.48609,Climate-Resilient Urban Redesign
1847,TP001,Energy System Transition,4,7.41778,Climate-Resilient Urban Redesign
1847,TP006,Public Health Prevention Transformation,5,7.18509,Climate-Resilient Urban Redesign
1847,TP003,Regional Food System Reconfiguration,6,6.9642,Climate-Resilient Urban Redesign
1848,TP006,Public Health Prevention Transformation,1,7.75389,Public Health Prevention Transformation
1848,TP005,Watershed Restoration and Land-Use Transition,2,7.5415,Public Health Prevention Transformation
