simulation_id,strategy_id,strategy,rank,resilience_value,winner
1166,URB002,Green-Blue Stormwater and Floodplain Network,3,7.4653,Heat-Resilient Housing Retrofit Program
1166,URB006,Anti-Displacement Climate Adaptation Framework,4,7.42966,Heat-Resilient Housing Retrofit Program
1166,URB004,Transit Access and Evacuation Equity Plan,5,7.24385,Heat-Resilient Housing Retrofit Program
1166,URB003,Critical Service Microgrid and Water Backup Program,6,7.12874,Heat-Resilient Housing Retrofit Program
1167,URB002,Green-Blue Stormwater and Floodplain Network,1,7.74564,Green-Blue Stormwater and Floodplain Network
1167,URB006,Anti-Displacement Climate Adaptation Framework,2,7.66239,Green-Blue Stormwater and Floodplain Network
1167,URB003,Critical Service Microgrid and Water Backup Program,3,7.38634,Green-Blue Stormwater and Floodplain Network
1167,URB005,Community Resilience Hub Network,4,7.3421,Green-Blue Stormwater and Floodplain Network
1167,URB001,Heat-Resilient Housing Retrofit Program,5,7.06889,Green-Blue Stormwater and Floodplain Network
1167,URB004,Transit Access and Evacuation Equity Plan,6,7.04818,Green-Blue Stormwater and Floodplain Network
1168,URB002,Green-Blue Stormwater and Floodplain Network,1,7.75241,Green-Blue Stormwater and Floodplain Network
1168,URB005,Community Resilience Hub Network,2,7.74463,Green-Blue Stormwater and Floodplain Network
1168,URB004,Transit Access and Evacuation Equity Plan,3,7.3367,Green-Blue Stormwater and Floodplain Network
1168,URB006,Anti-Displacement Climate Adaptation Framework,4,7.2361,Green-Blue Stormwater and Floodplain Network
1168,URB001,Heat-Resilient Housing Retrofit Program,5,7.23367,Green-Blue Stormwater and Floodplain Network
1168,URB003,Critical Service Microgrid and Water Backup Program,6,7.03375,Green-Blue Stormwater and Floodplain Network
1169,URB005,Community Resilience Hub Network,1,7.87963,Community Resilience Hub Network
1169,URB004,Transit Access and Evacuation Equity Plan,2,7.75538,Community Resilience Hub Network
1169,URB001,Heat-Resilient Housing Retrofit Program,3,7.66896,Community Resilience Hub Network
1169,URB003,Critical Service Microgrid and Water Backup Program,4,7.51308,Community Resilience Hub Network
1169,URB002,Green-Blue Stormwater and Floodplain Network,5,7.43925,Community Resilience Hub Network
1169,URB006,Anti-Displacement Climate Adaptation Framework,6,7.3099,Community Resilience Hub Network
1170,URB003,Critical Service Microgrid and Water Backup Program,1,7.6455,Critical Service Microgrid and Water Backup Program
1170,URB001,Heat-Resilient Housing Retrofit Program,2,7.60508,Critical Service Microgrid and Water Backup Program
1170,URB004,Transit Access and Evacuation Equity Plan,3,7.52197,Critical Service Microgrid and Water Backup Program
1170,URB002,Green-Blue Stormwater and Floodplain Network,4,7.50132,Critical Service Microgrid and Water Backup Program
1170,URB005,Community Resilience Hub Network,5,7.3857,Critical Service Microgrid and Water Backup Program
1170,URB006,Anti-Displacement Climate Adaptation Framework,6,6.81641,Critical Service Microgrid and Water Backup Program
1171,URB002,Green-Blue Stormwater and Floodplain Network,1,7.70988,Green-Blue Stormwater and Floodplain Network
1171,URB001,Heat-Resilient Housing Retrofit Program,2,7.54588,Green-Blue Stormwater and Floodplain Network
1171,URB006,Anti-Displacement Climate Adaptation Framework,3,7.49439,Green-Blue Stormwater and Floodplain Network
1171,URB003,Critical Service Microgrid and Water Backup Program,4,7.33986,Green-Blue Stormwater and Floodplain Network
1171,URB004,Transit Access and Evacuation Equity Plan,5,7.27901,Green-Blue Stormwater and Floodplain Network
1171,URB005,Community Resilience Hub Network,6,7.13544,Green-Blue Stormwater and Floodplain Network
1172,URB002,Green-Blue Stormwater and Floodplain Network,1,7.94189,Green-Blue Stormwater and Floodplain Network
1172,URB005,Community Resilience Hub Network,2,7.76226,Green-Blue Stormwater and Floodplain Network
1172,URB003,Critical Service Microgrid and Water Backup Program,3,7.65925,Green-Blue Stormwater and Floodplain Network
1172,URB004,Transit Access and Evacuation Equity Plan,4,7.64708,Green-Blue Stormwater and Floodplain Network
1172,URB001,Heat-Resilient Housing Retrofit Program,5,7.54203,Green-Blue Stormwater and Floodplain Network
1172,URB006,Anti-Displacement Climate Adaptation Framework,6,7.38586,Green-Blue Stormwater and Floodplain Network
1173,URB005,Community Resilience Hub Network,1,7.72778,Community Resilience Hub Network
1173,URB002,Green-Blue Stormwater and Floodplain Network,2,7.50884,Community Resilience Hub Network
1173,URB004,Transit Access and Evacuation Equity Plan,3,7.37642,Community Resilience Hub Network
1173,URB006,Anti-Displacement Climate Adaptation Framework,4,7.29883,Community Resilience Hub Network
1173,URB001,Heat-Resilient Housing Retrofit Program,5,7.22309,Community Resilience Hub Network
1173,URB003,Critical Service Microgrid and Water Backup Program,6,6.93545,Community Resilience Hub Network
1174,URB002,Green-Blue Stormwater and Floodplain Network,1,7.69698,Green-Blue Stormwater and Floodplain Network
1174,URB005,Community Resilience Hub Network,2,7.42894,Green-Blue Stormwater and Floodplain Network
1174,URB006,Anti-Displacement Climate Adaptation Framework,3,7.42255,Green-Blue Stormwater and Floodplain Network
1174,URB001,Heat-Resilient Housing Retrofit Program,4,7.40953,Green-Blue Stormwater and Floodplain Network
1174,URB003,Critical Service Microgrid and Water Backup Program,5,7.26489,Green-Blue Stormwater and Floodplain Network
1174,URB004,Transit Access and Evacuation Equity Plan,6,7.14523,Green-Blue Stormwater and Floodplain Network
1175,URB002,Green-Blue Stormwater and Floodplain Network,1,7.89062,Green-Blue Stormwater and Floodplain Network
1175,URB001,Heat-Resilient Housing Retrofit Program,2,7.63343,Green-Blue Stormwater and Floodplain Network
1175,URB006,Anti-Displacement Climate Adaptation Framework,3,7.58988,Green-Blue Stormwater and Floodplain Network
1175,URB003,Critical Service Microgrid and Water Backup Program,4,7.49392,Green-Blue Stormwater and Floodplain Network
1175,URB004,Transit Access and Evacuation Equity Plan,5,7.23704,Green-Blue Stormwater and Floodplain Network
1175,URB005,Community Resilience Hub Network,6,7.20027,Green-Blue Stormwater and Floodplain Network
1176,URB006,Anti-Displacement Climate Adaptation Framework,1,7.77369,Anti-Displacement Climate Adaptation Framework
1176,URB001,Heat-Resilient Housing Retrofit Program,2,7.57057,Anti-Displacement Climate Adaptation Framework
1176,URB002,Green-Blue Stormwater and Floodplain Network,3,7.51239,Anti-Displacement Climate Adaptation Framework
1176,URB004,Transit Access and Evacuation Equity Plan,4,7.49484,Anti-Displacement Climate Adaptation Framework
1176,URB005,Community Resilience Hub Network,5,7.43834,Anti-Displacement Climate Adaptation Framework
1176,URB003,Critical Service Microgrid and Water Backup Program,6,7.36333,Anti-Displacement Climate Adaptation Framework
1177,URB005,Community Resilience Hub Network,1,8.04519,Community Resilience Hub Network
1177,URB002,Green-Blue Stormwater and Floodplain Network,2,7.98266,Community Resilience Hub Network
1177,URB006,Anti-Displacement Climate Adaptation Framework,3,7.64034,Community Resilience Hub Network
1177,URB001,Heat-Resilient Housing Retrofit Program,4,7.62112,Community Resilience Hub Network
1177,URB003,Critical Service Microgrid and Water Backup Program,5,7.33364,Community Resilience Hub Network
1177,URB004,Transit Access and Evacuation Equity Plan,6,7.05904,Community Resilience Hub Network
1178,URB006,Anti-Displacement Climate Adaptation Framework,1,8.2257,Anti-Displacement Climate Adaptation Framework
1178,URB003,Critical Service Microgrid and Water Backup Program,2,7.63488,Anti-Displacement Climate Adaptation Framework
1178,URB004,Transit Access and Evacuation Equity Plan,3,7.6171,Anti-Displacement Climate Adaptation Framework
1178,URB002,Green-Blue Stormwater and Floodplain Network,4,7.59043,Anti-Displacement Climate Adaptation Framework
1178,URB005,Community Resilience Hub Network,5,7.54816,Anti-Displacement Climate Adaptation Framework
1178,URB001,Heat-Resilient Housing Retrofit Program,6,7.48065,Anti-Displacement Climate Adaptation Framework
1179,URB005,Community Resilience Hub Network,1,7.61176,Community Resilience Hub Network
1179,URB003,Critical Service Microgrid and Water Backup Program,2,7.5382,Community Resilience Hub Network
1179,URB006,Anti-Displacement Climate Adaptation Framework,3,7.48424,Community Resilience Hub Network
1179,URB001,Heat-Resilient Housing Retrofit Program,4,7.41995,Community Resilience Hub Network
1179,URB004,Transit Access and Evacuation Equity Plan,5,7.32708,Community Resilience Hub Network
1179,URB002,Green-Blue Stormwater and Floodplain Network,6,7.20566,Community Resilience Hub Network
1180,URB004,Transit Access and Evacuation Equity Plan,1,7.62168,Transit Access and Evacuation Equity Plan
1180,URB001,Heat-Resilient Housing Retrofit Program,2,7.49434,Transit Access and Evacuation Equity Plan
1180,URB006,Anti-Displacement Climate Adaptation Framework,3,7.48617,Transit Access and Evacuation Equity Plan
1180,URB002,Green-Blue Stormwater and Floodplain Network,4,7.401,Transit Access and Evacuation Equity Plan
1180,URB005,Community Resilience Hub Network,5,7.16651,Transit Access and Evacuation Equity Plan
1180,URB003,Critical Service Microgrid and Water Backup Program,6,7.06368,Transit Access and Evacuation Equity Plan
1181,URB002,Green-Blue Stormwater and Floodplain Network,1,7.57436,Green-Blue Stormwater and Floodplain Network
1181,URB006,Anti-Displacement Climate Adaptation Framework,2,7.53517,Green-Blue Stormwater and Floodplain Network
1181,URB003,Critical Service Microgrid and Water Backup Program,3,7.5248,Green-Blue Stormwater and Floodplain Network
1181,URB005,Community Resilience Hub Network,4,7.47342,Green-Blue Stormwater and Floodplain Network
1181,URB004,Transit Access and Evacuation Equity Plan,5,7.46344,Green-Blue Stormwater and Floodplain Network
1181,URB001,Heat-Resilient Housing Retrofit Program,6,7.11629,Green-Blue Stormwater and Floodplain Network
1182,URB003,Critical Service Microgrid and Water Backup Program,1,7.7007,Critical Service Microgrid and Water Backup Program
1182,URB002,Green-Blue Stormwater and Floodplain Network,2,7.63102,Critical Service Microgrid and Water Backup Program
1182,URB001,Heat-Resilient Housing Retrofit Program,3,7.54326,Critical Service Microgrid and Water Backup Program
1182,URB006,Anti-Displacement Climate Adaptation Framework,4,7.50807,Critical Service Microgrid and Water Backup Program
1182,URB005,Community Resilience Hub Network,5,7.4455,Critical Service Microgrid and Water Backup Program
1182,URB004,Transit Access and Evacuation Equity Plan,6,7.3792,Critical Service Microgrid and Water Backup Program
1183,URB005,Community Resilience Hub Network,1,7.67805,Community Resilience Hub Network
1183,URB001,Heat-Resilient Housing Retrofit Program,2,7.61966,Community Resilience Hub Network
1183,URB002,Green-Blue Stormwater and Floodplain Network,3,7.56406,Community Resilience Hub Network
1183,URB006,Anti-Displacement Climate Adaptation Framework,4,7.20388,Community Resilience Hub Network
1183,URB003,Critical Service Microgrid and Water Backup Program,5,7.18157,Community Resilience Hub Network
1183,URB004,Transit Access and Evacuation Equity Plan,6,7.1055,Community Resilience Hub Network
1184,URB006,Anti-Displacement Climate Adaptation Framework,1,7.83991,Anti-Displacement Climate Adaptation Framework
1184,URB002,Green-Blue Stormwater and Floodplain Network,2,7.43647,Anti-Displacement Climate Adaptation Framework
1184,URB004,Transit Access and Evacuation Equity Plan,3,7.35566,Anti-Displacement Climate Adaptation Framework
1184,URB005,Community Resilience Hub Network,4,7.35275,Anti-Displacement Climate Adaptation Framework
1184,URB001,Heat-Resilient Housing Retrofit Program,5,7.31671,Anti-Displacement Climate Adaptation Framework
1184,URB003,Critical Service Microgrid and Water Backup Program,6,7.28031,Anti-Displacement Climate Adaptation Framework
1185,URB005,Community Resilience Hub Network,1,7.73587,Community Resilience Hub Network
1185,URB006,Anti-Displacement Climate Adaptation Framework,2,7.59696,Community Resilience Hub Network
1185,URB003,Critical Service Microgrid and Water Backup Program,3,7.56916,Community Resilience Hub Network
1185,URB001,Heat-Resilient Housing Retrofit Program,4,7.52897,Community Resilience Hub Network
1185,URB002,Green-Blue Stormwater and Floodplain Network,5,7.42932,Community Resilience Hub Network
1185,URB004,Transit Access and Evacuation Equity Plan,6,7.06718,Community Resilience Hub Network
1186,URB006,Anti-Displacement Climate Adaptation Framework,1,7.84214,Anti-Displacement Climate Adaptation Framework
1186,URB002,Green-Blue Stormwater and Floodplain Network,2,7.61419,Anti-Displacement Climate Adaptation Framework
1186,URB005,Community Resilience Hub Network,3,7.46723,Anti-Displacement Climate Adaptation Framework
1186,URB001,Heat-Resilient Housing Retrofit Program,4,7.35337,Anti-Displacement Climate Adaptation Framework
1186,URB004,Transit Access and Evacuation Equity Plan,5,7.12551,Anti-Displacement Climate Adaptation Framework
1186,URB003,Critical Service Microgrid and Water Backup Program,6,6.89192,Anti-Displacement Climate Adaptation Framework
1187,URB004,Transit Access and Evacuation Equity Plan,1,7.67035,Transit Access and Evacuation Equity Plan
1187,URB006,Anti-Displacement Climate Adaptation Framework,2,7.65424,Transit Access and Evacuation Equity Plan
1187,URB001,Heat-Resilient Housing Retrofit Program,3,7.59891,Transit Access and Evacuation Equity Plan
1187,URB005,Community Resilience Hub Network,4,7.54965,Transit Access and Evacuation Equity Plan
1187,URB003,Critical Service Microgrid and Water Backup Program,5,7.40337,Transit Access and Evacuation Equity Plan
1187,URB002,Green-Blue Stormwater and Floodplain Network,6,7.16881,Transit Access and Evacuation Equity Plan
1188,URB004,Transit Access and Evacuation Equity Plan,1,7.74155,Transit Access and Evacuation Equity Plan
1188,URB006,Anti-Displacement Climate Adaptation Framework,2,7.65224,Transit Access and Evacuation Equity Plan
1188,URB003,Critical Service Microgrid and Water Backup Program,3,7.56063,Transit Access and Evacuation Equity Plan
1188,URB001,Heat-Resilient Housing Retrofit Program,4,7.48223,Transit Access and Evacuation Equity Plan
1188,URB005,Community Resilience Hub Network,5,7.38758,Transit Access and Evacuation Equity Plan
1188,URB002,Green-Blue Stormwater and Floodplain Network,6,7.36078,Transit Access and Evacuation Equity Plan
1189,URB005,Community Resilience Hub Network,1,7.66498,Community Resilience Hub Network
