system_id,system_type,scenario_id,scenario_name,time_step,disturbance,vulnerability_stock,resilience_margin,threshold_flag
S005,Community Adaptation System,D004,Slow threshold erosion,28,0.435,2.0,-0.091,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,29,0.4352,2.0,-0.091,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,30,0.436,2.0,-0.0912,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,31,0.4375,2.0,-0.0915,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,32,0.4397,2.0,-0.0919,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,33,0.4424,2.0,-0.0925,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,34,0.4455,2.0,-0.0931,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,35,0.4491,2.0,-0.0938,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,36,0.833,2.0,-0.1706,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,37,0.4571,2.0,-0.0954,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,38,0.4613,2.0,-0.0963,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,39,0.4654,2.0,-0.0971,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,40,0.4694,2.0,-0.0979,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,41,0.4731,2.0,-0.0986,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,42,0.4764,2.0,-0.0993,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,43,0.4793,2.0,-0.0999,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,44,0.4817,2.0,-0.1003,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,45,0.4834,2.0,-0.1007,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,46,0.4846,2.0,-0.1009,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,47,0.485,2.0,-0.101,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,48,0.8647,2.0,-0.1769,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,49,0.4838,2.0,-0.1008,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,50,0.4822,2.0,-0.1004,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,51,0.48,2.0,-0.1,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,52,0.4772,2.0,-0.0994,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,53,0.4739,2.0,-0.0988,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,54,0.4703,2.0,-0.0981,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,55,0.4664,2.0,-0.0973,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,56,0.4623,2.0,-0.0965,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,57,0.4581,2.0,-0.0956,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,58,0.454,2.0,-0.0948,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,59,0.4501,2.0,-0.094,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,60,0.8264,2.0,-0.1693,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,61,0.4431,2.0,-0.0926,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,62,0.4403,2.0,-0.0921,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,63,0.438,2.0,-0.0916,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,64,0.4363,2.0,-0.0913,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,65,0.4353,2.0,-0.0911,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,66,0.435,2.0,-0.091,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,67,0.4354,2.0,-0.0911,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,68,0.4364,2.0,-0.0913,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,69,0.4381,2.0,-0.0916,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,70,0.4404,2.0,-0.0921,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,71,0.4433,2.0,-0.0927,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,72,0.8266,2.0,-0.1693,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,73,0.4503,2.0,-0.0941,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,74,0.4542,2.0,-0.0948,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,75,0.4583,2.0,-0.0957,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,76,0.4625,2.0,-0.0965,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,77,0.4666,2.0,-0.0973,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,78,0.4705,2.0,-0.0981,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,79,0.4741,2.0,-0.0988,threshold risk
S005,Community Adaptation System,D004,Slow threshold erosion,80,0.4773,2.0,-0.0995,threshold risk
S006,Institutional Governance,D001,Short operational shock,1,0.2641,0.8434,0.4318,viable margin
S006,Institutional Governance,D001,Short operational shock,2,0.5682,1.1681,0.0463,threshold risk
S006,Institutional Governance,D001,Short operational shock,3,0.272,1.4759,-0.2023,threshold risk
S006,Institutional Governance,D001,Short operational shock,4,0.5755,1.9548,-0.7419,threshold risk
S006,Institutional Governance,D001,Short operational shock,5,0.2785,2.0,-0.7277,threshold risk
S006,Institutional Governance,D001,Short operational shock,6,0.581,2.0,-0.7882,threshold risk
S006,Institutional Governance,D001,Short operational shock,7,0.283,2.0,-0.7286,threshold risk
S006,Institutional Governance,D001,Short operational shock,8,0.5843,2.0,-0.7889,threshold risk
S006,Institutional Governance,D001,Short operational shock,9,0.2849,2.0,-0.729,threshold risk
S006,Institutional Governance,D001,Short operational shock,10,0.5849,2.0,-0.789,threshold risk
S006,Institutional Governance,D001,Short operational shock,11,0.2841,2.0,-0.7288,threshold risk
S006,Institutional Governance,D001,Short operational shock,12,0.5827,2.0,-0.7885,threshold risk
S006,Institutional Governance,D001,Short operational shock,13,0.2807,2.0,-0.7281,threshold risk
S006,Institutional Governance,D001,Short operational shock,14,0.5781,2.0,-0.7876,threshold risk
S006,Institutional Governance,D001,Short operational shock,15,0.275,2.0,-0.727,threshold risk
S006,Institutional Governance,D001,Short operational shock,16,0.5714,2.0,-0.7863,threshold risk
S006,Institutional Governance,D001,Short operational shock,17,0.2676,2.0,-0.7255,threshold risk
S006,Institutional Governance,D001,Short operational shock,18,0.5635,2.0,-0.7847,threshold risk
S006,Institutional Governance,D001,Short operational shock,19,0.2594,2.0,-0.7239,threshold risk
S006,Institutional Governance,D001,Short operational shock,20,0.5552,2.0,-0.783,threshold risk
S006,Institutional Governance,D001,Short operational shock,21,0.2512,2.0,-0.7222,threshold risk
S006,Institutional Governance,D001,Short operational shock,22,0.5475,2.0,-0.7815,threshold risk
S006,Institutional Governance,D001,Short operational shock,23,0.2441,2.0,-0.7208,threshold risk
S006,Institutional Governance,D001,Short operational shock,24,0.5411,2.0,-0.7802,threshold risk
S006,Institutional Governance,D001,Short operational shock,25,0.2386,2.0,-0.7197,threshold risk
S006,Institutional Governance,D001,Short operational shock,26,0.5368,2.0,-0.7794,threshold risk
S006,Institutional Governance,D001,Short operational shock,27,0.2356,2.0,-0.7191,threshold risk
S006,Institutional Governance,D001,Short operational shock,28,0.535,2.0,-0.779,threshold risk
S006,Institutional Governance,D001,Short operational shock,29,0.2352,2.0,-0.719,threshold risk
S006,Institutional Governance,D001,Short operational shock,30,0.536,2.0,-0.7792,threshold risk
S006,Institutional Governance,D001,Short operational shock,31,0.2375,2.0,-0.7195,threshold risk
S006,Institutional Governance,D001,Short operational shock,32,0.5397,2.0,-0.7799,threshold risk
S006,Institutional Governance,D001,Short operational shock,33,0.2424,2.0,-0.7205,threshold risk
S006,Institutional Governance,D001,Short operational shock,34,0.5455,2.0,-0.7811,threshold risk
S006,Institutional Governance,D001,Short operational shock,35,0.2491,2.0,-0.7218,threshold risk
S006,Institutional Governance,D001,Short operational shock,36,0.553,2.0,-0.7826,threshold risk
S006,Institutional Governance,D001,Short operational shock,37,0.2571,2.0,-0.7234,threshold risk
S006,Institutional Governance,D001,Short operational shock,38,0.5613,2.0,-0.7843,threshold risk
S006,Institutional Governance,D001,Short operational shock,39,0.2654,2.0,-0.7251,threshold risk
S006,Institutional Governance,D001,Short operational shock,40,0.5694,2.0,-0.7859,threshold risk
S006,Institutional Governance,D001,Short operational shock,41,0.2731,2.0,-0.7266,threshold risk
S006,Institutional Governance,D001,Short operational shock,42,0.5764,2.0,-0.7873,threshold risk
S006,Institutional Governance,D001,Short operational shock,43,0.2793,2.0,-0.7279,threshold risk
S006,Institutional Governance,D001,Short operational shock,44,0.5817,2.0,-0.7883,threshold risk
S006,Institutional Governance,D001,Short operational shock,45,0.2834,2.0,-0.7287,threshold risk
S006,Institutional Governance,D001,Short operational shock,46,0.5846,2.0,-0.7889,threshold risk
S006,Institutional Governance,D001,Short operational shock,47,0.285,2.0,-0.729,threshold risk
S006,Institutional Governance,D001,Short operational shock,48,0.5847,2.0,-0.7889,threshold risk
S006,Institutional Governance,D001,Short operational shock,49,0.2838,2.0,-0.7288,threshold risk
S006,Institutional Governance,D001,Short operational shock,50,0.5822,2.0,-0.7884,threshold risk
S006,Institutional Governance,D001,Short operational shock,51,0.28,2.0,-0.728,threshold risk
S006,Institutional Governance,D001,Short operational shock,52,0.5772,2.0,-0.7874,threshold risk
S006,Institutional Governance,D001,Short operational shock,53,0.2739,2.0,-0.7268,threshold risk
S006,Institutional Governance,D001,Short operational shock,54,0.5703,2.0,-0.7861,threshold risk
S006,Institutional Governance,D001,Short operational shock,55,0.2664,2.0,-0.7253,threshold risk
S006,Institutional Governance,D001,Short operational shock,56,0.5623,2.0,-0.7845,threshold risk
S006,Institutional Governance,D001,Short operational shock,57,0.2581,2.0,-0.7236,threshold risk
S006,Institutional Governance,D001,Short operational shock,58,0.554,2.0,-0.7828,threshold risk
S006,Institutional Governance,D001,Short operational shock,59,0.2501,2.0,-0.722,threshold risk
S006,Institutional Governance,D001,Short operational shock,60,0.5464,2.0,-0.7813,threshold risk
S006,Institutional Governance,D001,Short operational shock,61,0.2431,2.0,-0.7206,threshold risk
S006,Institutional Governance,D001,Short operational shock,62,0.5403,2.0,-0.7801,threshold risk
S006,Institutional Governance,D001,Short operational shock,63,0.238,2.0,-0.7196,threshold risk
S006,Institutional Governance,D001,Short operational shock,64,0.5363,2.0,-0.7793,threshold risk
S006,Institutional Governance,D001,Short operational shock,65,0.2353,2.0,-0.7191,threshold risk
S006,Institutional Governance,D001,Short operational shock,66,0.535,2.0,-0.779,threshold risk
S006,Institutional Governance,D001,Short operational shock,67,0.2354,2.0,-0.7191,threshold risk
S006,Institutional Governance,D001,Short operational shock,68,0.5364,2.0,-0.7793,threshold risk
S006,Institutional Governance,D001,Short operational shock,69,0.2381,2.0,-0.7196,threshold risk
S006,Institutional Governance,D001,Short operational shock,70,0.5404,2.0,-0.7801,threshold risk
S006,Institutional Governance,D001,Short operational shock,71,0.2433,2.0,-0.7207,threshold risk
S006,Institutional Governance,D001,Short operational shock,72,0.5466,2.0,-0.7813,threshold risk
S006,Institutional Governance,D001,Short operational shock,73,0.2503,2.0,-0.7221,threshold risk
S006,Institutional Governance,D001,Short operational shock,74,0.5542,2.0,-0.7828,threshold risk
S006,Institutional Governance,D001,Short operational shock,75,0.2583,2.0,-0.7237,threshold risk
S006,Institutional Governance,D001,Short operational shock,76,0.5625,2.0,-0.7845,threshold risk
S006,Institutional Governance,D001,Short operational shock,77,0.2666,2.0,-0.7253,threshold risk
S006,Institutional Governance,D001,Short operational shock,78,0.5705,2.0,-0.7861,threshold risk
S006,Institutional Governance,D001,Short operational shock,79,0.2741,2.0,-0.7268,threshold risk
S006,Institutional Governance,D001,Short operational shock,80,0.5773,2.0,-0.7875,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,1,0.5241,0.8883,0.3348,viable margin
S006,Institutional Governance,D002,Repeated stress with delay,2,0.5282,1.1727,0.0496,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,3,0.532,1.5266,-0.305,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,4,0.5355,1.9666,-0.7457,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,5,0.5385,2.0,-0.7797,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,6,1.081,2.0,-0.8882,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,7,0.543,2.0,-0.7806,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,8,0.5443,2.0,-0.7809,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,9,0.5449,2.0,-0.781,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,10,0.5449,2.0,-0.781,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,11,0.5441,2.0,-0.7808,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,12,1.0827,2.0,-0.8885,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,13,0.5407,2.0,-0.7801,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,14,0.5381,2.0,-0.7796,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,15,0.535,2.0,-0.779,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,16,0.5314,2.0,-0.7783,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,17,0.5276,2.0,-0.7775,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,18,1.0635,2.0,-0.8847,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,19,0.5194,2.0,-0.7759,threshold risk
S006,Institutional Governance,D002,Repeated stress with delay,20,0.5152,2.0,-0.775,threshold risk
