service_id,service,scenario_id,scenario_name,time_step,disturbance,ecosystem_condition,functional_capacity,service_flow,resilience_margin,threshold_flag
ES005,Food Provision,SD002,Climate-amplified disturbance,3,0.58893,0.50669,0.45077,0.18401,1.18954,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,4,0.59119,0.49203,0.43421,0.17196,1.15605,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,5,0.5933,0.47727,0.41758,0.16028,1.12254,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,6,0.59523,0.46241,0.40088,0.14896,1.08906,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,7,0.95695,0.42992,0.37244,0.10956,0.66641,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,8,0.59843,0.41491,0.35565,0.11842,0.99312,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,9,0.59965,0.39983,0.33881,0.10866,0.96,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,10,0.60058,0.38471,0.32194,0.09931,0.92707,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,11,0.60122,0.36956,0.30505,0.09037,0.8944,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,12,0.60155,0.35439,0.28816,0.08185,0.862,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,13,0.60157,0.33923,0.27126,0.07375,0.82991,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,14,0.96128,0.30653,0.24267,0.05079,0.40893,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,15,0.60068,0.29141,0.2258,0.05276,0.73753,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,16,0.59979,0.27632,0.20896,0.04631,0.7065,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,17,0.59861,0.2613,0.19216,0.04029,0.67586,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,18,0.59716,0.24635,0.1754,0.0347,0.64559,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,19,0.59547,0.23148,0.1587,0.02952,0.61571,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,20,0.59357,0.2167,0.14206,0.02475,0.58619,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,21,0.95148,0.18448,0.1138,0.0144,0.1678,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,22,0.58923,0.16991,0.0973,0.01332,0.49898,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,23,0.58687,0.15546,0.08088,0.01014,0.47047,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,24,0.58442,0.14113,0.06454,0.00735,0.44224,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,25,0.58193,0.12692,0.04828,0.00495,0.41426,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,26,0.57944,0.11283,0.0321,0.00293,0.38649,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,27,0.57697,0.09886,0.016,0.00128,0.35888,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,28,0.93458,0.06746,0.01,0.00047,-0.03612,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,29,0.5723,0.05372,0.01,0.00044,0.31242,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,30,0.57017,0.04008,0.01,0.00033,0.30091,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,31,0.56821,0.02654,0.01,0.00022,0.28933,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,32,0.56646,0.01308,0.01,0.00011,0.27762,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,33,0.56495,0.01,0.01,8e-05,0.27605,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,34,0.5637,0.01,0.01,8e-05,0.2773,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,35,0.92273,0.01,0.01,7e-05,-0.08173,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,36,0.56205,0.01,0.01,8e-05,0.27895,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,37,0.56168,0.01,0.01,8e-05,0.27932,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,38,0.56161,0.01,0.01,8e-05,0.27939,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,39,0.56186,0.01,0.01,8e-05,0.27914,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,40,0.56242,0.01,0.01,8e-05,0.27858,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,41,0.56328,0.01,0.01,8e-05,0.27772,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,42,0.92442,0.01,0.01,7e-05,-0.08342,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,43,0.56583,0.01,0.01,8e-05,0.27517,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,44,0.56749,0.01,0.01,8e-05,0.27351,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,45,0.56937,0.01,0.01,8e-05,0.27163,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,46,0.57143,0.01,0.01,8e-05,0.26957,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,47,0.57366,0.01,0.01,8e-05,0.26734,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,48,0.57601,0.01,0.01,8e-05,0.26499,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,49,0.93845,0.01,0.01,7e-05,-0.09745,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,50,0.58094,0.01,0.01,8e-05,0.26006,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,51,0.58343,0.01,0.01,8e-05,0.25757,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,52,0.5859,0.01,0.01,8e-05,0.2551,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,53,0.5883,0.01,0.01,8e-05,0.2527,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,54,0.5906,0.01,0.01,8e-05,0.2504,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,55,0.59276,0.01,0.01,8e-05,0.24824,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,56,0.95474,0.01,0.01,7e-05,-0.11374,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,57,0.59652,0.01,0.01,8e-05,0.24448,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,58,0.59806,0.01,0.01,8e-05,0.24294,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,59,0.59935,0.01,0.01,8e-05,0.24165,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,60,0.60036,0.01,0.01,8e-05,0.24064,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,61,0.60108,0.01,0.01,8e-05,0.23992,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,62,0.60149,0.01,0.01,8e-05,0.23951,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,63,0.9616,0.01,0.01,7e-05,-0.1206,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,64,0.60139,0.01,0.01,8e-05,0.23961,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,65,0.60087,0.01,0.01,8e-05,0.24013,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,66,0.60005,0.01,0.01,8e-05,0.24095,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,67,0.59895,0.01,0.01,8e-05,0.24205,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,68,0.59757,0.01,0.01,8e-05,0.24343,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,69,0.59594,0.01,0.01,8e-05,0.24506,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,70,0.95409,0.01,0.01,7e-05,-0.11309,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,71,0.59205,0.01,0.01,8e-05,0.24895,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,72,0.58984,0.01,0.01,8e-05,0.25116,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,73,0.58751,0.01,0.01,8e-05,0.25349,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,74,0.58508,0.01,0.01,8e-05,0.25592,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,75,0.5826,0.01,0.01,8e-05,0.2584,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,76,0.5801,0.01,0.01,8e-05,0.2609,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,77,0.93762,0.01,0.01,7e-05,-0.09662,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,78,0.57521,0.01,0.01,8e-05,0.26579,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,79,0.5729,0.01,0.01,8e-05,0.2681,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,80,0.57072,0.01,0.01,8e-05,0.27028,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,81,0.56871,0.01,0.01,8e-05,0.27229,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,82,0.56691,0.01,0.01,8e-05,0.27409,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,83,0.56533,0.01,0.01,8e-05,0.27567,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,84,0.92401,0.01,0.01,7e-05,-0.08301,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,85,0.56296,0.01,0.01,8e-05,0.27804,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,86,0.5622,0.01,0.01,8e-05,0.2788,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,87,0.56175,0.01,0.01,8e-05,0.27925,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,88,0.5616,0.01,0.01,8e-05,0.2794,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,89,0.56177,0.01,0.01,8e-05,0.27923,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,90,0.56224,0.01,0.01,8e-05,0.27876,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,91,0.92302,0.01,0.01,7e-05,-0.08202,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,92,0.56409,0.01,0.01,8e-05,0.27691,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,93,0.56543,0.01,0.01,8e-05,0.27557,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,94,0.56703,0.01,0.01,8e-05,0.27397,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,95,0.56885,0.01,0.01,8e-05,0.27215,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,96,0.57087,0.01,0.01,8e-05,0.27013,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,97,0.57306,0.01,0.01,8e-05,0.26794,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,98,0.93538,0.01,0.01,7e-05,-0.09438,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,99,0.5778,0.01,0.01,8e-05,0.2632,threshold risk
ES005,Food Provision,SD002,Climate-amplified disturbance,100,0.58027,0.01,0.01,8e-05,0.26073,threshold risk
ES005,Food Provision,SD003,Compound service stress,1,0.74409,0.52749,0.47847,0.19041,1.08287,threshold risk
ES005,Food Provision,SD003,Compound service stress,2,0.74655,0.50486,0.45686,0.17383,1.03617,threshold risk
ES005,Food Provision,SD003,Compound service stress,3,0.74893,0.48211,0.43518,0.15795,0.98936,threshold risk
ES005,Food Provision,SD003,Compound service stress,4,0.75119,0.45925,0.41342,0.1428,0.94248,threshold risk
ES005,Food Provision,SD003,Compound service stress,5,0.7533,0.43629,0.39159,0.12838,0.89558,threshold risk
ES005,Food Provision,SD003,Compound service stress,6,1.27523,0.3879,0.35281,0.07926,0.28648,threshold risk
ES005,Food Provision,SD003,Compound service stress,7,0.75695,0.36476,0.33087,0.09054,0.75968,threshold risk
ES005,Food Provision,SD003,Compound service stress,8,0.75843,0.34155,0.30887,0.07909,0.713,threshold risk
ES005,Food Provision,SD003,Compound service stress,9,0.75965,0.31828,0.28684,0.06841,0.66648,threshold risk
ES005,Food Provision,SD003,Compound service stress,10,0.76058,0.29497,0.26478,0.0585,0.62016,threshold risk
ES005,Food Provision,SD003,Compound service stress,11,0.76122,0.27162,0.24269,0.04936,0.57409,threshold risk
ES005,Food Provision,SD003,Compound service stress,12,1.28155,0.22292,0.20371,0.02621,-0.03392,threshold risk
ES005,Food Provision,SD003,Compound service stress,13,0.76157,0.19956,0.18161,0.02713,0.4406,threshold risk
ES005,Food Provision,SD003,Compound service stress,14,0.76128,0.17621,0.15953,0.02105,0.39545,threshold risk
ES005,Food Provision,SD003,Compound service stress,15,0.76068,0.15289,0.13746,0.01574,0.35067,threshold risk
ES005,Food Provision,SD003,Compound service stress,16,0.75979,0.12961,0.11542,0.01121,0.30625,threshold risk
ES005,Food Provision,SD003,Compound service stress,17,0.75861,0.10639,0.09342,0.00745,0.26221,threshold risk
ES005,Food Provision,SD003,Compound service stress,18,1.27716,0.05791,0.05458,0.00183,-0.34367,threshold risk
ES005,Food Provision,SD003,Compound service stress,19,0.75547,0.03484,0.03268,0.00085,0.13305,threshold risk
ES005,Food Provision,SD003,Compound service stress,20,0.75357,0.01187,0.01085,0.0001,0.09014,threshold risk
ES005,Food Provision,SD003,Compound service stress,21,0.75148,0.01,0.01,8e-05,0.08952,threshold risk
ES005,Food Provision,SD003,Compound service stress,22,0.74923,0.01,0.01,8e-05,0.09177,threshold risk
ES005,Food Provision,SD003,Compound service stress,23,0.74687,0.01,0.01,8e-05,0.09413,threshold risk
ES005,Food Provision,SD003,Compound service stress,24,1.26442,0.01,0.01,6e-05,-0.42342,threshold risk
ES005,Food Provision,SD003,Compound service stress,25,0.74193,0.01,0.01,8e-05,0.09907,threshold risk
ES005,Food Provision,SD003,Compound service stress,26,0.73944,0.01,0.01,8e-05,0.10156,threshold risk
ES005,Food Provision,SD003,Compound service stress,27,0.73697,0.01,0.01,8e-05,0.10403,threshold risk
ES005,Food Provision,SD003,Compound service stress,28,0.73458,0.01,0.01,8e-05,0.10642,threshold risk
ES005,Food Provision,SD003,Compound service stress,29,0.7323,0.01,0.01,8e-05,0.1087,threshold risk
ES005,Food Provision,SD003,Compound service stress,30,1.25017,0.01,0.01,6e-05,-0.40917,threshold risk
ES005,Food Provision,SD003,Compound service stress,31,0.72821,0.01,0.01,8e-05,0.11279,threshold risk
ES005,Food Provision,SD003,Compound service stress,32,0.72646,0.01,0.01,8e-05,0.11454,threshold risk
ES005,Food Provision,SD003,Compound service stress,33,0.72495,0.01,0.01,8e-05,0.11605,threshold risk
ES005,Food Provision,SD003,Compound service stress,34,0.7237,0.01,0.01,8e-05,0.1173,threshold risk
ES005,Food Provision,SD003,Compound service stress,35,0.72273,0.01,0.01,8e-05,0.11827,threshold risk
ES005,Food Provision,SD003,Compound service stress,36,1.24205,0.01,0.01,6e-05,-0.40105,threshold risk
ES005,Food Provision,SD003,Compound service stress,37,0.72168,0.01,0.01,8e-05,0.11932,threshold risk
ES005,Food Provision,SD003,Compound service stress,38,0.72161,0.01,0.01,8e-05,0.11939,threshold risk
ES005,Food Provision,SD003,Compound service stress,39,0.72186,0.01,0.01,8e-05,0.11914,threshold risk
ES005,Food Provision,SD003,Compound service stress,40,0.72242,0.01,0.01,8e-05,0.11858,threshold risk
ES005,Food Provision,SD003,Compound service stress,41,0.72328,0.01,0.01,8e-05,0.11772,threshold risk
ES005,Food Provision,SD003,Compound service stress,42,1.24442,0.01,0.01,6e-05,-0.40342,threshold risk
ES005,Food Provision,SD003,Compound service stress,43,0.72583,0.01,0.01,8e-05,0.11517,threshold risk
ES005,Food Provision,SD003,Compound service stress,44,0.72749,0.01,0.01,8e-05,0.11351,threshold risk
ES005,Food Provision,SD003,Compound service stress,45,0.72937,0.01,0.01,8e-05,0.11163,threshold risk
ES005,Food Provision,SD003,Compound service stress,46,0.73143,0.01,0.01,8e-05,0.10957,threshold risk
ES005,Food Provision,SD003,Compound service stress,47,0.73366,0.01,0.01,8e-05,0.10734,threshold risk
ES005,Food Provision,SD003,Compound service stress,48,1.25601,0.01,0.01,6e-05,-0.41501,threshold risk
ES005,Food Provision,SD003,Compound service stress,49,0.73845,0.01,0.01,8e-05,0.10255,threshold risk
ES005,Food Provision,SD003,Compound service stress,50,0.74094,0.01,0.01,8e-05,0.10006,threshold risk
ES005,Food Provision,SD003,Compound service stress,51,0.74343,0.01,0.01,8e-05,0.09757,threshold risk
ES005,Food Provision,SD003,Compound service stress,52,0.7459,0.01,0.01,8e-05,0.0951,threshold risk
ES005,Food Provision,SD003,Compound service stress,53,0.7483,0.01,0.01,8e-05,0.0927,threshold risk
ES005,Food Provision,SD003,Compound service stress,54,1.2706,0.01,0.01,6e-05,-0.4296,threshold risk
ES005,Food Provision,SD003,Compound service stress,55,0.75276,0.01,0.01,8e-05,0.08824,threshold risk
ES005,Food Provision,SD003,Compound service stress,56,0.75474,0.01,0.01,8e-05,0.08626,threshold risk
ES005,Food Provision,SD003,Compound service stress,57,0.75652,0.01,0.01,8e-05,0.08448,threshold risk
ES005,Food Provision,SD003,Compound service stress,58,0.75806,0.01,0.01,7e-05,0.08294,threshold risk
ES005,Food Provision,SD003,Compound service stress,59,0.75935,0.01,0.01,7e-05,0.08165,threshold risk
ES005,Food Provision,SD003,Compound service stress,60,1.28036,0.01,0.01,6e-05,-0.43936,threshold risk
ES005,Food Provision,SD003,Compound service stress,61,0.76108,0.01,0.01,7e-05,0.07992,threshold risk
ES005,Food Provision,SD003,Compound service stress,62,0.76149,0.01,0.01,7e-05,0.07951,threshold risk
ES005,Food Provision,SD003,Compound service stress,63,0.7616,0.01,0.01,7e-05,0.0794,threshold risk
ES005,Food Provision,SD003,Compound service stress,64,0.76139,0.01,0.01,7e-05,0.07961,threshold risk
ES005,Food Provision,SD003,Compound service stress,65,0.76087,0.01,0.01,7e-05,0.08013,threshold risk
ES005,Food Provision,SD003,Compound service stress,66,1.28005,0.01,0.01,6e-05,-0.43905,threshold risk
ES005,Food Provision,SD003,Compound service stress,67,0.75895,0.01,0.01,7e-05,0.08205,threshold risk
ES005,Food Provision,SD003,Compound service stress,68,0.75757,0.01,0.01,8e-05,0.08343,threshold risk
ES005,Food Provision,SD003,Compound service stress,69,0.75594,0.01,0.01,8e-05,0.08506,threshold risk
ES005,Food Provision,SD003,Compound service stress,70,0.75409,0.01,0.01,8e-05,0.08691,threshold risk
ES005,Food Provision,SD003,Compound service stress,71,0.75205,0.01,0.01,8e-05,0.08895,threshold risk
ES005,Food Provision,SD003,Compound service stress,72,1.26984,0.01,0.01,6e-05,-0.42884,threshold risk
ES005,Food Provision,SD003,Compound service stress,73,0.74751,0.01,0.01,8e-05,0.09349,threshold risk
ES005,Food Provision,SD003,Compound service stress,74,0.74508,0.01,0.01,8e-05,0.09592,threshold risk
ES005,Food Provision,SD003,Compound service stress,75,0.7426,0.01,0.01,8e-05,0.0984,threshold risk
ES005,Food Provision,SD003,Compound service stress,76,0.7401,0.01,0.01,8e-05,0.1009,threshold risk
ES005,Food Provision,SD003,Compound service stress,77,0.73762,0.01,0.01,8e-05,0.10338,threshold risk
ES005,Food Provision,SD003,Compound service stress,78,1.25521,0.01,0.01,6e-05,-0.41421,threshold risk
