ecosystem_id,ecosystem_type,scenario_id,scenario_name,time_step,disturbance,ecological_resilience_margin,threshold_flag
E005,Coastal Wetland,D004,Slow threshold erosion,83,0.4837,-0.0106,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,84,1.1066,-0.0565,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,85,0.4897,-0.0669,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,86,0.4931,-0.0775,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,87,0.4966,-0.0882,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,88,0.5001,-0.0992,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,89,0.5037,-0.1104,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,90,0.5072,-0.1218,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,91,0.5105,-0.1333,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,92,0.5136,-0.1451,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,93,0.5165,-0.157,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,94,0.519,-0.169,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,95,0.5211,-0.1812,threshold risk
E005,Coastal Wetland,D004,Slow threshold erosion,96,1.1428,-0.2293,threshold risk
E006,River-Floodplain System,D001,Moderate natural disturbance,1,0.3236,1.0493,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,2,0.327,1.0494,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,3,0.3304,1.0492,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,4,0.3335,1.049,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,5,0.5764,1.0351,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,6,0.3389,1.0345,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,7,0.341,1.0338,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,8,0.3427,1.033,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,9,0.344,1.0321,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,10,0.5847,1.0177,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,11,0.345,1.0168,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,12,0.3447,1.0159,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,13,0.344,1.015,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,14,0.3427,1.0142,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,15,0.581,1.0,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,16,0.3389,0.9995,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,17,0.3364,0.999,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,18,0.3335,0.9987,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,19,0.3304,0.9986,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,20,0.567,0.9852,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,21,0.3235,0.9855,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,22,0.32,0.986,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,23,0.3164,0.9867,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,24,0.3129,0.9875,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,25,0.5496,0.9751,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,26,0.3065,0.9764,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,27,0.3036,0.9778,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,28,0.3011,0.9793,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,29,0.2989,0.981,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,30,0.5372,0.9692,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,31,0.296,0.9711,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,32,0.2952,0.9729,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,33,0.295,0.9748,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,34,0.2953,0.9767,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,35,0.536,0.965,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,36,0.2973,0.9668,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,37,0.299,0.9684,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,38,0.3011,0.97,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,39,0.3037,0.9714,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,40,0.5465,0.9591,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,41,0.3097,0.9602,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,42,0.313,0.961,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,43,0.3165,0.9617,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,44,0.3201,0.9622,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,45,0.5636,0.949,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,46,0.3271,0.9491,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,47,0.3304,0.949,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,48,0.3336,0.9487,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,49,0.3364,0.9482,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,50,0.5789,0.9342,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,51,0.3411,0.9335,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,52,0.3428,0.9327,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,53,0.344,0.9318,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,54,0.3448,0.9309,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,55,0.585,0.9165,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,56,0.3447,0.9156,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,57,0.344,0.9147,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,58,0.3427,0.9139,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,59,0.341,0.9132,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,60,0.5788,0.8992,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,61,0.3363,0.8987,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,62,0.3334,0.8984,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,63,0.3303,0.8983,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,64,0.327,0.8984,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,65,0.5635,0.8852,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,66,0.3199,0.8857,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,67,0.3163,0.8864,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,68,0.3129,0.8873,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,69,0.3095,0.8883,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,70,0.5464,0.8761,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,71,0.3036,0.8775,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,72,0.301,0.879,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,73,0.2989,0.8807,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,74,0.2972,0.8825,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,75,0.536,0.8708,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,76,0.2952,0.8727,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,77,0.295,0.8746,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,78,0.2953,0.8764,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,79,0.296,0.8782,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,80,0.5373,0.8665,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,81,0.299,0.8682,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,82,0.3012,0.8697,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,83,0.3037,0.8711,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,84,0.3066,0.8723,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,85,0.5497,0.8599,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,86,0.3131,0.8608,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,87,0.3166,0.8614,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,88,0.3201,0.8619,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,89,0.3237,0.8622,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,90,0.5672,0.8488,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,91,0.3305,0.8487,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,92,0.3336,0.8484,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,93,0.3365,0.8479,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,94,0.339,0.8473,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,95,0.5811,0.8332,viable margin
E006,River-Floodplain System,D001,Moderate natural disturbance,96,0.3428,0.8324,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,1,0.5636,1.0347,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,2,0.567,1.0203,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,3,0.5704,1.0056,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,4,0.5735,0.9908,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,5,0.5764,0.9758,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,6,1.1589,0.9281,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,7,0.581,0.9129,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,8,0.5827,0.8975,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,9,0.584,0.8821,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,10,0.5847,0.8667,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,11,0.585,0.8512,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,12,1.1647,0.8032,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,13,0.584,0.7878,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,14,0.5827,0.7724,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,15,0.581,0.7572,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,16,0.5789,0.7421,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,17,0.5764,0.7271,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,18,1.1535,0.6797,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,19,0.5704,0.6651,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,20,0.567,0.6506,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,21,0.5635,0.6363,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,22,0.56,0.6223,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,23,0.5564,0.6084,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,24,1.1329,0.5622,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,25,0.5496,0.5487,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,26,0.5465,0.5354,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,27,0.5436,0.5222,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,28,0.5411,0.5092,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,29,0.5389,0.4964,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,30,1.1172,0.451,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,31,0.536,0.4383,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,32,0.5352,0.4256,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,33,0.535,0.413,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,34,0.5353,0.4003,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,35,0.536,0.3875,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,36,1.1173,0.3422,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,37,0.539,0.3293,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,38,0.5411,0.3163,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,39,0.5437,0.3032,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,40,0.5465,0.2898,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,41,0.5497,0.2764,viable margin
E006,River-Floodplain System,D002,Repeated climate stress,42,1.133,0.2301,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,43,0.5565,0.2163,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,44,0.5601,0.2022,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,45,0.5636,0.1879,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,46,0.5671,0.1735,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,47,0.5704,0.1588,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,48,1.1536,0.1114,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,49,0.5764,0.0964,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,50,0.5789,0.0813,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,51,0.5811,0.0661,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,52,0.5828,0.0507,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,53,0.584,0.0353,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,54,1.1648,-0.0127,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,55,0.585,-0.0282,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,56,0.5847,-0.0436,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,57,0.584,-0.059,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,58,0.5827,-0.0744,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,59,0.581,-0.0896,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,60,1.1588,-0.1373,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,61,0.5763,-0.1523,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,62,0.5734,-0.1671,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,63,0.5703,-0.1817,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,64,0.567,-0.1962,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,65,0.5635,-0.2105,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,66,1.1399,-0.2571,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,67,0.5563,-0.2709,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,68,0.5529,-0.2846,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,69,0.5495,-0.2981,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,70,0.5464,-0.3114,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,71,0.5436,-0.3245,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,72,1.121,-0.3701,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,73,0.5389,-0.383,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,74,0.5372,-0.3958,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,75,0.536,-0.4085,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,76,0.5352,-0.4212,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,77,0.535,-0.4338,threshold risk
E006,River-Floodplain System,D002,Repeated climate stress,78,1.1153,-0.479,threshold risk
