simulation_id,strategy_id,strategy,rank,technology_resilience_value,winner
1225,TR002,Graceful Degradation and Fallback Architecture,4,7.71568,Data Integrity and Lineage Governance
1225,TR005,Technical Debt and Maintainability Program,5,7.69455,Data Integrity and Lineage Governance
1225,TR001,Critical Function and Dependency Mapping,6,7.67012,Data Integrity and Lineage Governance
1225,TR006,Vendor Portability and Platform Contingency Planning,7,7.63427,Data Integrity and Lineage Governance
1226,TR003,Cyber Recovery and Tested Backup Program,1,7.99003,Cyber Recovery and Tested Backup Program
1226,TR002,Graceful Degradation and Fallback Architecture,2,7.93109,Cyber Recovery and Tested Backup Program
1226,TR005,Technical Debt and Maintainability Program,3,7.86661,Cyber Recovery and Tested Backup Program
1226,TR006,Vendor Portability and Platform Contingency Planning,4,7.86483,Cyber Recovery and Tested Backup Program
1226,TR007,Human-Centered Fallback and Accessibility Program,5,7.78642,Cyber Recovery and Tested Backup Program
1226,TR004,Data Integrity and Lineage Governance,6,7.7212,Cyber Recovery and Tested Backup Program
1226,TR001,Critical Function and Dependency Mapping,7,7.6904,Cyber Recovery and Tested Backup Program
1227,TR003,Cyber Recovery and Tested Backup Program,1,8.09719,Cyber Recovery and Tested Backup Program
1227,TR001,Critical Function and Dependency Mapping,2,7.89931,Cyber Recovery and Tested Backup Program
1227,TR004,Data Integrity and Lineage Governance,3,7.81444,Cyber Recovery and Tested Backup Program
1227,TR006,Vendor Portability and Platform Contingency Planning,4,7.75274,Cyber Recovery and Tested Backup Program
1227,TR002,Graceful Degradation and Fallback Architecture,5,7.72328,Cyber Recovery and Tested Backup Program
1227,TR005,Technical Debt and Maintainability Program,6,7.55836,Cyber Recovery and Tested Backup Program
1227,TR007,Human-Centered Fallback and Accessibility Program,7,7.36369,Cyber Recovery and Tested Backup Program
1228,TR007,Human-Centered Fallback and Accessibility Program,1,7.92405,Human-Centered Fallback and Accessibility Program
1228,TR002,Graceful Degradation and Fallback Architecture,2,7.74959,Human-Centered Fallback and Accessibility Program
1228,TR005,Technical Debt and Maintainability Program,3,7.63788,Human-Centered Fallback and Accessibility Program
1228,TR006,Vendor Portability and Platform Contingency Planning,4,7.60824,Human-Centered Fallback and Accessibility Program
1228,TR004,Data Integrity and Lineage Governance,5,7.54047,Human-Centered Fallback and Accessibility Program
1228,TR001,Critical Function and Dependency Mapping,6,7.48019,Human-Centered Fallback and Accessibility Program
1228,TR003,Cyber Recovery and Tested Backup Program,7,7.47047,Human-Centered Fallback and Accessibility Program
1229,TR003,Cyber Recovery and Tested Backup Program,1,7.90715,Cyber Recovery and Tested Backup Program
1229,TR006,Vendor Portability and Platform Contingency Planning,2,7.88592,Cyber Recovery and Tested Backup Program
1229,TR005,Technical Debt and Maintainability Program,3,7.86846,Cyber Recovery and Tested Backup Program
1229,TR001,Critical Function and Dependency Mapping,4,7.76657,Cyber Recovery and Tested Backup Program
1229,TR004,Data Integrity and Lineage Governance,5,7.72761,Cyber Recovery and Tested Backup Program
1229,TR002,Graceful Degradation and Fallback Architecture,6,7.54748,Cyber Recovery and Tested Backup Program
1229,TR007,Human-Centered Fallback and Accessibility Program,7,7.45104,Cyber Recovery and Tested Backup Program
1230,TR006,Vendor Portability and Platform Contingency Planning,1,8.05242,Vendor Portability and Platform Contingency Planning
1230,TR003,Cyber Recovery and Tested Backup Program,2,8.04775,Vendor Portability and Platform Contingency Planning
1230,TR001,Critical Function and Dependency Mapping,3,7.75058,Vendor Portability and Platform Contingency Planning
1230,TR002,Graceful Degradation and Fallback Architecture,4,7.7119,Vendor Portability and Platform Contingency Planning
1230,TR004,Data Integrity and Lineage Governance,5,7.5932,Vendor Portability and Platform Contingency Planning
1230,TR005,Technical Debt and Maintainability Program,6,7.4731,Vendor Portability and Platform Contingency Planning
1230,TR007,Human-Centered Fallback and Accessibility Program,7,7.32731,Vendor Portability and Platform Contingency Planning
1231,TR003,Cyber Recovery and Tested Backup Program,1,8.0318,Cyber Recovery and Tested Backup Program
1231,TR002,Graceful Degradation and Fallback Architecture,2,7.86057,Cyber Recovery and Tested Backup Program
1231,TR004,Data Integrity and Lineage Governance,3,7.7667,Cyber Recovery and Tested Backup Program
1231,TR006,Vendor Portability and Platform Contingency Planning,4,7.74864,Cyber Recovery and Tested Backup Program
1231,TR007,Human-Centered Fallback and Accessibility Program,5,7.54796,Cyber Recovery and Tested Backup Program
1231,TR005,Technical Debt and Maintainability Program,6,7.51074,Cyber Recovery and Tested Backup Program
1231,TR001,Critical Function and Dependency Mapping,7,7.26672,Cyber Recovery and Tested Backup Program
1232,TR003,Cyber Recovery and Tested Backup Program,1,8.20155,Cyber Recovery and Tested Backup Program
1232,TR001,Critical Function and Dependency Mapping,2,7.76163,Cyber Recovery and Tested Backup Program
1232,TR005,Technical Debt and Maintainability Program,3,7.71946,Cyber Recovery and Tested Backup Program
1232,TR006,Vendor Portability and Platform Contingency Planning,4,7.68469,Cyber Recovery and Tested Backup Program
1232,TR004,Data Integrity and Lineage Governance,5,7.68422,Cyber Recovery and Tested Backup Program
1232,TR007,Human-Centered Fallback and Accessibility Program,6,7.62498,Cyber Recovery and Tested Backup Program
1232,TR002,Graceful Degradation and Fallback Architecture,7,7.56322,Cyber Recovery and Tested Backup Program
1233,TR004,Data Integrity and Lineage Governance,1,7.98023,Data Integrity and Lineage Governance
1233,TR003,Cyber Recovery and Tested Backup Program,2,7.94219,Data Integrity and Lineage Governance
1233,TR005,Technical Debt and Maintainability Program,3,7.94157,Data Integrity and Lineage Governance
1233,TR006,Vendor Portability and Platform Contingency Planning,4,7.93606,Data Integrity and Lineage Governance
1233,TR007,Human-Centered Fallback and Accessibility Program,5,7.85323,Data Integrity and Lineage Governance
1233,TR001,Critical Function and Dependency Mapping,6,7.85234,Data Integrity and Lineage Governance
1233,TR002,Graceful Degradation and Fallback Architecture,7,7.72032,Data Integrity and Lineage Governance
1234,TR003,Cyber Recovery and Tested Backup Program,1,8.28247,Cyber Recovery and Tested Backup Program
1234,TR002,Graceful Degradation and Fallback Architecture,2,8.13509,Cyber Recovery and Tested Backup Program
1234,TR006,Vendor Portability and Platform Contingency Planning,3,7.98632,Cyber Recovery and Tested Backup Program
1234,TR005,Technical Debt and Maintainability Program,4,7.82311,Cyber Recovery and Tested Backup Program
1234,TR001,Critical Function and Dependency Mapping,5,7.73577,Cyber Recovery and Tested Backup Program
1234,TR007,Human-Centered Fallback and Accessibility Program,6,7.69697,Cyber Recovery and Tested Backup Program
1234,TR004,Data Integrity and Lineage Governance,7,7.67024,Cyber Recovery and Tested Backup Program
1235,TR002,Graceful Degradation and Fallback Architecture,1,8.19085,Graceful Degradation and Fallback Architecture
1235,TR007,Human-Centered Fallback and Accessibility Program,2,8.07038,Graceful Degradation and Fallback Architecture
1235,TR001,Critical Function and Dependency Mapping,3,7.89224,Graceful Degradation and Fallback Architecture
1235,TR006,Vendor Portability and Platform Contingency Planning,4,7.81205,Graceful Degradation and Fallback Architecture
1235,TR004,Data Integrity and Lineage Governance,5,7.75651,Graceful Degradation and Fallback Architecture
1235,TR003,Cyber Recovery and Tested Backup Program,6,7.52127,Graceful Degradation and Fallback Architecture
1235,TR005,Technical Debt and Maintainability Program,7,7.48684,Graceful Degradation and Fallback Architecture
1236,TR003,Cyber Recovery and Tested Backup Program,1,7.97113,Cyber Recovery and Tested Backup Program
1236,TR001,Critical Function and Dependency Mapping,2,7.91365,Cyber Recovery and Tested Backup Program
1236,TR004,Data Integrity and Lineage Governance,3,7.84669,Cyber Recovery and Tested Backup Program
1236,TR006,Vendor Portability and Platform Contingency Planning,4,7.81174,Cyber Recovery and Tested Backup Program
1236,TR002,Graceful Degradation and Fallback Architecture,5,7.80302,Cyber Recovery and Tested Backup Program
1236,TR007,Human-Centered Fallback and Accessibility Program,6,7.53224,Cyber Recovery and Tested Backup Program
1236,TR005,Technical Debt and Maintainability Program,7,7.52766,Cyber Recovery and Tested Backup Program
1237,TR002,Graceful Degradation and Fallback Architecture,1,7.918,Graceful Degradation and Fallback Architecture
1237,TR007,Human-Centered Fallback and Accessibility Program,2,7.91616,Graceful Degradation and Fallback Architecture
1237,TR005,Technical Debt and Maintainability Program,3,7.83933,Graceful Degradation and Fallback Architecture
1237,TR003,Cyber Recovery and Tested Backup Program,4,7.82443,Graceful Degradation and Fallback Architecture
1237,TR006,Vendor Portability and Platform Contingency Planning,5,7.71138,Graceful Degradation and Fallback Architecture
1237,TR001,Critical Function and Dependency Mapping,6,7.64872,Graceful Degradation and Fallback Architecture
1237,TR004,Data Integrity and Lineage Governance,7,7.51143,Graceful Degradation and Fallback Architecture
1238,TR002,Graceful Degradation and Fallback Architecture,1,8.09921,Graceful Degradation and Fallback Architecture
1238,TR004,Data Integrity and Lineage Governance,2,8.0509,Graceful Degradation and Fallback Architecture
1238,TR006,Vendor Portability and Platform Contingency Planning,3,8.01201,Graceful Degradation and Fallback Architecture
1238,TR001,Critical Function and Dependency Mapping,4,7.8285,Graceful Degradation and Fallback Architecture
1238,TR003,Cyber Recovery and Tested Backup Program,5,7.78608,Graceful Degradation and Fallback Architecture
1238,TR005,Technical Debt and Maintainability Program,6,7.74009,Graceful Degradation and Fallback Architecture
1238,TR007,Human-Centered Fallback and Accessibility Program,7,7.53255,Graceful Degradation and Fallback Architecture
1239,TR001,Critical Function and Dependency Mapping,1,8.03515,Critical Function and Dependency Mapping
1239,TR007,Human-Centered Fallback and Accessibility Program,2,7.97572,Critical Function and Dependency Mapping
1239,TR006,Vendor Portability and Platform Contingency Planning,3,7.81062,Critical Function and Dependency Mapping
1239,TR005,Technical Debt and Maintainability Program,4,7.74437,Critical Function and Dependency Mapping
1239,TR002,Graceful Degradation and Fallback Architecture,5,7.69442,Critical Function and Dependency Mapping
1239,TR003,Cyber Recovery and Tested Backup Program,6,7.69052,Critical Function and Dependency Mapping
1239,TR004,Data Integrity and Lineage Governance,7,7.52289,Critical Function and Dependency Mapping
1240,TR002,Graceful Degradation and Fallback Architecture,1,7.95816,Graceful Degradation and Fallback Architecture
1240,TR005,Technical Debt and Maintainability Program,2,7.71939,Graceful Degradation and Fallback Architecture
1240,TR004,Data Integrity and Lineage Governance,3,7.64367,Graceful Degradation and Fallback Architecture
1240,TR003,Cyber Recovery and Tested Backup Program,4,7.64056,Graceful Degradation and Fallback Architecture
1240,TR001,Critical Function and Dependency Mapping,5,7.55381,Graceful Degradation and Fallback Architecture
1240,TR007,Human-Centered Fallback and Accessibility Program,6,7.50683,Graceful Degradation and Fallback Architecture
1240,TR006,Vendor Portability and Platform Contingency Planning,7,7.31395,Graceful Degradation and Fallback Architecture
1241,TR005,Technical Debt and Maintainability Program,1,7.80561,Technical Debt and Maintainability Program
1241,TR007,Human-Centered Fallback and Accessibility Program,2,7.76026,Technical Debt and Maintainability Program
1241,TR002,Graceful Degradation and Fallback Architecture,3,7.74916,Technical Debt and Maintainability Program
1241,TR001,Critical Function and Dependency Mapping,4,7.69296,Technical Debt and Maintainability Program
1241,TR003,Cyber Recovery and Tested Backup Program,5,7.69096,Technical Debt and Maintainability Program
1241,TR006,Vendor Portability and Platform Contingency Planning,6,7.63419,Technical Debt and Maintainability Program
1241,TR004,Data Integrity and Lineage Governance,7,7.56106,Technical Debt and Maintainability Program
1242,TR006,Vendor Portability and Platform Contingency Planning,1,7.87543,Vendor Portability and Platform Contingency Planning
