simulation_id,strategy_id,strategy,rank,adjusted_resilience_value
1321,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.24096
1321,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.85667
1321,FRS007,Digital Public Infrastructure Resilience Program,4,7.85552
1321,FRS005,Watershed Restoration and Nature-Based Buffers,5,7.78504
1321,FRS001,Distributed Renewable Microgrids,6,7.7593
1321,FRS002,Regional Early Warning and Analytics Network,7,7.49647
1321,FRS003,Critical Supply Chain Diversification,8,7.30993
1322,FRS008,Adaptive Governance and Learning System,1,8.13035
1322,FRS006,Community Resilience and Mutual Aid Infrastructure,2,7.9481
1322,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.92372
1322,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.82742
1322,FRS002,Regional Early Warning and Analytics Network,5,7.70712
1322,FRS003,Critical Supply Chain Diversification,6,7.67441
1322,FRS001,Distributed Renewable Microgrids,7,7.59812
1322,FRS007,Digital Public Infrastructure Resilience Program,8,7.19295
1323,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.40659
1323,FRS008,Adaptive Governance and Learning System,2,8.28622
1323,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.04568
1323,FRS007,Digital Public Infrastructure Resilience Program,4,7.79411
1323,FRS002,Regional Early Warning and Analytics Network,5,7.72708
1323,FRS004,Adaptive Urban Heat and Flood Redesign,6,7.67882
1323,FRS001,Distributed Renewable Microgrids,7,7.50137
1323,FRS003,Critical Supply Chain Diversification,8,7.15951
1324,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.23539
1324,FRS008,Adaptive Governance and Learning System,2,8.13573
1324,FRS007,Digital Public Infrastructure Resilience Program,3,8.01484
1324,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.97453
1324,FRS006,Community Resilience and Mutual Aid Infrastructure,5,7.95637
1324,FRS002,Regional Early Warning and Analytics Network,6,7.95546
1324,FRS001,Distributed Renewable Microgrids,7,7.69625
1324,FRS003,Critical Supply Chain Diversification,8,7.03243
1325,FRS008,Adaptive Governance and Learning System,1,8.45901
1325,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.05971
1325,FRS001,Distributed Renewable Microgrids,3,7.79673
1325,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.77084
1325,FRS002,Regional Early Warning and Analytics Network,5,7.76971
1325,FRS007,Digital Public Infrastructure Resilience Program,6,7.70578
1325,FRS005,Watershed Restoration and Nature-Based Buffers,7,7.59708
1325,FRS003,Critical Supply Chain Diversification,8,7.18962
1326,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.19315
1326,FRS001,Distributed Renewable Microgrids,2,7.94105
1326,FRS003,Critical Supply Chain Diversification,3,7.7978
1326,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.79171
1326,FRS008,Adaptive Governance and Learning System,5,7.67857
1326,FRS007,Digital Public Infrastructure Resilience Program,6,7.66655
1326,FRS002,Regional Early Warning and Analytics Network,7,7.4532
1326,FRS005,Watershed Restoration and Nature-Based Buffers,8,7.42296
1327,FRS007,Digital Public Infrastructure Resilience Program,1,7.95361
1327,FRS008,Adaptive Governance and Learning System,2,7.93692
1327,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.86094
1327,FRS001,Distributed Renewable Microgrids,4,7.71569
1327,FRS006,Community Resilience and Mutual Aid Infrastructure,5,7.67499
1327,FRS005,Watershed Restoration and Nature-Based Buffers,6,7.63324
1327,FRS003,Critical Supply Chain Diversification,7,7.25069
1327,FRS002,Regional Early Warning and Analytics Network,8,7.02928
1328,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.63112
1328,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.15663
1328,FRS008,Adaptive Governance and Learning System,3,7.8896
1328,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.83303
1328,FRS001,Distributed Renewable Microgrids,5,7.70405
1328,FRS002,Regional Early Warning and Analytics Network,6,7.69205
1328,FRS007,Digital Public Infrastructure Resilience Program,7,7.26274
1328,FRS003,Critical Supply Chain Diversification,8,7.21739
1329,FRS008,Adaptive Governance and Learning System,1,8.31881
1329,FRS001,Distributed Renewable Microgrids,2,8.0314
1329,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.96133
1329,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.94095
1329,FRS005,Watershed Restoration and Nature-Based Buffers,5,7.93799
1329,FRS007,Digital Public Infrastructure Resilience Program,6,7.78554
1329,FRS002,Regional Early Warning and Analytics Network,7,7.61275
1329,FRS003,Critical Supply Chain Diversification,8,7.27503
1330,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.18205
1330,FRS001,Distributed Renewable Microgrids,2,7.8687
1330,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.74062
1330,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.72316
1330,FRS008,Adaptive Governance and Learning System,5,7.63523
1330,FRS007,Digital Public Infrastructure Resilience Program,6,7.35675
1330,FRS002,Regional Early Warning and Analytics Network,7,7.32552
1330,FRS003,Critical Supply Chain Diversification,8,7.20998
1331,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.56198
1331,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.49128
1331,FRS008,Adaptive Governance and Learning System,3,8.16329
1331,FRS007,Digital Public Infrastructure Resilience Program,4,7.98787
1331,FRS001,Distributed Renewable Microgrids,5,7.73038
1331,FRS005,Watershed Restoration and Nature-Based Buffers,6,7.67194
1331,FRS002,Regional Early Warning and Analytics Network,7,7.3399
1331,FRS003,Critical Supply Chain Diversification,8,7.33677
1332,FRS008,Adaptive Governance and Learning System,1,8.63628
1332,FRS005,Watershed Restoration and Nature-Based Buffers,2,7.99113
1332,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.86759
1332,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.84767
1332,FRS001,Distributed Renewable Microgrids,5,7.78774
1332,FRS007,Digital Public Infrastructure Resilience Program,6,7.78284
1332,FRS002,Regional Early Warning and Analytics Network,7,7.68544
1332,FRS003,Critical Supply Chain Diversification,8,7.44156
1333,FRS008,Adaptive Governance and Learning System,1,8.49874
1333,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.11991
1333,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.96172
1333,FRS001,Distributed Renewable Microgrids,4,7.7884
1333,FRS003,Critical Supply Chain Diversification,5,7.77832
1333,FRS005,Watershed Restoration and Nature-Based Buffers,6,7.56751
1333,FRS007,Digital Public Infrastructure Resilience Program,7,7.26673
1333,FRS002,Regional Early Warning and Analytics Network,8,7.2254
1334,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.38922
1334,FRS008,Adaptive Governance and Learning System,2,8.38036
1334,FRS004,Adaptive Urban Heat and Flood Redesign,3,8.22366
1334,FRS006,Community Resilience and Mutual Aid Infrastructure,4,8.11816
1334,FRS007,Digital Public Infrastructure Resilience Program,5,7.61146
1334,FRS001,Distributed Renewable Microgrids,6,7.49271
1334,FRS002,Regional Early Warning and Analytics Network,7,7.37161
1334,FRS003,Critical Supply Chain Diversification,8,6.79394
1335,FRS008,Adaptive Governance and Learning System,1,8.14754
1335,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.12147
1335,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.04463
1335,FRS002,Regional Early Warning and Analytics Network,4,7.92766
1335,FRS001,Distributed Renewable Microgrids,5,7.89722
1335,FRS005,Watershed Restoration and Nature-Based Buffers,6,7.80793
1335,FRS007,Digital Public Infrastructure Resilience Program,7,7.33515
1335,FRS003,Critical Supply Chain Diversification,8,7.15735
1336,FRS008,Adaptive Governance and Learning System,1,8.40436
1336,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.1869
1336,FRS005,Watershed Restoration and Nature-Based Buffers,3,7.60375
1336,FRS001,Distributed Renewable Microgrids,4,7.52614
1336,FRS004,Adaptive Urban Heat and Flood Redesign,5,7.51467
1336,FRS007,Digital Public Infrastructure Resilience Program,6,7.33964
1336,FRS002,Regional Early Warning and Analytics Network,7,7.28334
1336,FRS003,Critical Supply Chain Diversification,8,7.23918
1337,FRS008,Adaptive Governance and Learning System,1,8.15707
1337,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.08673
1337,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.01147
1337,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.75813
1337,FRS001,Distributed Renewable Microgrids,5,7.75049
1337,FRS002,Regional Early Warning and Analytics Network,6,7.28885
1337,FRS007,Digital Public Infrastructure Resilience Program,7,7.13092
1337,FRS003,Critical Supply Chain Diversification,8,6.93985
1338,FRS008,Adaptive Governance and Learning System,1,8.71202
1338,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.3445
1338,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.98215
1338,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.97606
1338,FRS002,Regional Early Warning and Analytics Network,5,7.84842
1338,FRS001,Distributed Renewable Microgrids,6,7.68376
1338,FRS003,Critical Supply Chain Diversification,7,7.5558
1338,FRS007,Digital Public Infrastructure Resilience Program,8,7.5505
1339,FRS008,Adaptive Governance and Learning System,1,8.50118
1339,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.37805
1339,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.05348
1339,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.96344
1339,FRS007,Digital Public Infrastructure Resilience Program,5,7.69259
1339,FRS001,Distributed Renewable Microgrids,6,7.46373
1339,FRS003,Critical Supply Chain Diversification,7,7.15525
1339,FRS002,Regional Early Warning and Analytics Network,8,7.08786
1340,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.4243
1340,FRS008,Adaptive Governance and Learning System,2,8.22729
1340,FRS004,Adaptive Urban Heat and Flood Redesign,3,8.05042
1340,FRS001,Distributed Renewable Microgrids,4,7.87839
1340,FRS006,Community Resilience and Mutual Aid Infrastructure,5,7.83387
1340,FRS007,Digital Public Infrastructure Resilience Program,6,7.78705
1340,FRS002,Regional Early Warning and Analytics Network,7,7.38019
1340,FRS003,Critical Supply Chain Diversification,8,7.12027
1341,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.52146
1341,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.42068
1341,FRS008,Adaptive Governance and Learning System,3,8.21788
1341,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.82068
1341,FRS002,Regional Early Warning and Analytics Network,5,7.54802
1341,FRS001,Distributed Renewable Microgrids,6,7.45148
1341,FRS007,Digital Public Infrastructure Resilience Program,7,7.23005
1341,FRS003,Critical Supply Chain Diversification,8,6.72929
1342,FRS008,Adaptive Governance and Learning System,1,8.28442
1342,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.11769
1342,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.09662
1342,FRS001,Distributed Renewable Microgrids,4,7.78915
1342,FRS004,Adaptive Urban Heat and Flood Redesign,5,7.75966
1342,FRS007,Digital Public Infrastructure Resilience Program,6,7.66928
1342,FRS002,Regional Early Warning and Analytics Network,7,7.65507
1342,FRS003,Critical Supply Chain Diversification,8,7.24472
1343,FRS006,Community Resilience and Mutual Aid Infrastructure,1,8.50123
1343,FRS008,Adaptive Governance and Learning System,2,8.25188
1343,FRS001,Distributed Renewable Microgrids,3,8.08004
1343,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.93599
1343,FRS005,Watershed Restoration and Nature-Based Buffers,5,7.62384
1343,FRS007,Digital Public Infrastructure Resilience Program,6,7.55494
1343,FRS002,Regional Early Warning and Analytics Network,7,7.45076
1343,FRS003,Critical Supply Chain Diversification,8,7.07852
1344,FRS008,Adaptive Governance and Learning System,1,8.44487
1344,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.07094
1344,FRS005,Watershed Restoration and Nature-Based Buffers,3,7.81509
1344,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.72282
1344,FRS001,Distributed Renewable Microgrids,5,7.68855
1344,FRS007,Digital Public Infrastructure Resilience Program,6,7.68841
1344,FRS002,Regional Early Warning and Analytics Network,7,7.51727
1344,FRS003,Critical Supply Chain Diversification,8,7.49171
1345,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.2997
1345,FRS008,Adaptive Governance and Learning System,2,8.04768
1345,FRS004,Adaptive Urban Heat and Flood Redesign,3,7.8869
1345,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.86792
1345,FRS001,Distributed Renewable Microgrids,5,7.68198
1345,FRS007,Digital Public Infrastructure Resilience Program,6,7.64744
1345,FRS002,Regional Early Warning and Analytics Network,7,7.42955
1345,FRS003,Critical Supply Chain Diversification,8,7.19573
1346,FRS008,Adaptive Governance and Learning System,1,8.15388
1346,FRS001,Distributed Renewable Microgrids,2,7.95151
1346,FRS006,Community Resilience and Mutual Aid Infrastructure,3,7.92097
1346,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.70348
1346,FRS002,Regional Early Warning and Analytics Network,5,7.63195
1346,FRS004,Adaptive Urban Heat and Flood Redesign,6,7.52442
1346,FRS003,Critical Supply Chain Diversification,7,7.33961
1346,FRS007,Digital Public Infrastructure Resilience Program,8,7.04429
1347,FRS004,Adaptive Urban Heat and Flood Redesign,1,8.16115
1347,FRS006,Community Resilience and Mutual Aid Infrastructure,2,8.14723
1347,FRS008,Adaptive Governance and Learning System,3,8.02252
1347,FRS005,Watershed Restoration and Nature-Based Buffers,4,7.92274
1347,FRS002,Regional Early Warning and Analytics Network,5,7.88258
1347,FRS001,Distributed Renewable Microgrids,6,7.66771
1347,FRS007,Digital Public Infrastructure Resilience Program,7,7.4295
1347,FRS003,Critical Supply Chain Diversification,8,7.04542
1348,FRS008,Adaptive Governance and Learning System,1,8.30191
1348,FRS004,Adaptive Urban Heat and Flood Redesign,2,7.93136
1348,FRS001,Distributed Renewable Microgrids,3,7.83463
1348,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.69933
1348,FRS002,Regional Early Warning and Analytics Network,5,7.60766
1348,FRS005,Watershed Restoration and Nature-Based Buffers,6,7.4597
1348,FRS007,Digital Public Infrastructure Resilience Program,7,7.39934
1348,FRS003,Critical Supply Chain Diversification,8,7.05485
1349,FRS005,Watershed Restoration and Nature-Based Buffers,1,8.2815
1349,FRS004,Adaptive Urban Heat and Flood Redesign,2,8.17862
1349,FRS008,Adaptive Governance and Learning System,3,8.03971
1349,FRS006,Community Resilience and Mutual Aid Infrastructure,4,7.89422
1349,FRS001,Distributed Renewable Microgrids,5,7.82465
1349,FRS007,Digital Public Infrastructure Resilience Program,6,7.44527
1349,FRS003,Critical Supply Chain Diversification,7,7.18006
1349,FRS002,Regional Early Warning and Analytics Network,8,6.87626
1350,FRS007,Digital Public Infrastructure Resilience Program,1,8.16608
1350,FRS005,Watershed Restoration and Nature-Based Buffers,2,8.0478
1350,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.00767
1350,FRS004,Adaptive Urban Heat and Flood Redesign,4,7.84002
1350,FRS002,Regional Early Warning and Analytics Network,5,7.81482
1350,FRS008,Adaptive Governance and Learning System,6,7.57141
1350,FRS001,Distributed Renewable Microgrids,7,7.43163
1350,FRS003,Critical Supply Chain Diversification,8,6.69156
1351,FRS007,Digital Public Infrastructure Resilience Program,1,8.28843
1351,FRS008,Adaptive Governance and Learning System,2,8.24729
1351,FRS006,Community Resilience and Mutual Aid Infrastructure,3,8.2401
1351,FRS004,Adaptive Urban Heat and Flood Redesign,4,8.20509
1351,FRS005,Watershed Restoration and Nature-Based Buffers,5,7.75824
1351,FRS001,Distributed Renewable Microgrids,6,7.57114
1351,FRS002,Regional Early Warning and Analytics Network,7,7.54519
1351,FRS003,Critical Supply Chain Diversification,8,7.00005
1352,FRS006,Community Resilience and Mutual Aid Infrastructure,1,8.10994
1352,FRS008,Adaptive Governance and Learning System,2,8.08118
1352,FRS005,Watershed Restoration and Nature-Based Buffers,3,8.05339
1352,FRS001,Distributed Renewable Microgrids,4,7.82374
