scenario_id,scenario_name,time_step,patch_id,landscape_id,patch_type,condition,disturbance,resilience_margin,refugia,threshold_flag
DR002,Climate-amplified disturbance,55,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,55,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,55,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,55,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,55,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,55,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,55,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,55,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,55,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,55,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,55,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,55,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,55,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,55,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,55,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,55,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,55,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,55,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,55,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,55,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,55,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,55,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,55,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,55,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,56,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,56,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,56,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,56,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,56,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,56,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,56,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,56,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,56,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,56,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,56,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,56,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,56,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,56,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,56,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,56,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,56,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,56,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,56,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,56,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,56,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,56,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,56,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,56,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,57,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,57,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,57,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,57,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,57,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,57,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,57,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,57,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,57,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,57,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,57,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,57,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,57,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,57,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,57,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,57,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,57,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,57,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,57,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,57,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,57,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,57,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,57,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,57,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,58,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,58,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,58,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,58,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,58,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,58,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,58,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,58,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,58,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,58,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,58,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,58,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,58,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,58,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,58,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,58,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,58,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,58,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,58,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,58,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,58,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,58,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,58,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,58,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,59,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,59,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,59,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,59,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,59,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,59,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,59,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,59,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,59,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,59,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,59,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,59,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,59,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,59,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,59,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,59,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,59,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,59,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,59,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,59,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,59,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,59,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,59,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,59,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,60,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,60,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,60,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,60,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,60,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,60,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,60,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,60,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,60,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,60,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,60,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,60,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,60,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,60,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,60,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,60,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,60,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,60,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,60,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,60,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,60,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,60,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,60,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,60,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,61,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,61,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,61,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,61,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,61,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,61,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,61,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,61,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,61,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,61,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,61,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,61,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,61,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,61,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,61,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,61,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,61,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,61,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,61,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,61,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,61,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,61,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,61,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,61,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,62,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,62,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,62,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,62,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,62,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,62,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,62,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,62,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,62,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,62,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,62,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,62,P012,L003,compacted-field-edge,0.0,1.4,-1.258,0,threshold risk
DR002,Climate-amplified disturbance,62,P013,L004,urban-green,0.0,1.4,-0.74,0,threshold risk
DR002,Climate-amplified disturbance,62,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,62,P015,L004,restored-stream,0.0,1.4,-0.066,1,threshold risk
DR002,Climate-amplified disturbance,62,P016,L004,tree-canopy-corridor,0.0,1.4,0.276,1,threshold risk
DR002,Climate-amplified disturbance,62,P017,L005,mangrove,0.0,1.4,0.286,1,threshold risk
DR002,Climate-amplified disturbance,62,P018,L005,marsh,0.0,1.4,0.192,1,threshold risk
DR002,Climate-amplified disturbance,62,P019,L005,armored-shoreline,0.0,1.4,-1.454,0,threshold risk
DR002,Climate-amplified disturbance,62,P020,L005,tidal-creek,0.0,1.4,0.204,1,threshold risk
DR002,Climate-amplified disturbance,62,P021,L006,dry-grassland,0.0,1.4,-0.612,0,threshold risk
DR002,Climate-amplified disturbance,62,P022,L006,shrub-refugia,0.0,1.4,0.168,1,threshold risk
DR002,Climate-amplified disturbance,62,P023,L006,eroded-slope,0.0,1.4,-1.496,0,threshold risk
DR002,Climate-amplified disturbance,62,P024,L006,riparian-oasis,0.0,1.4,0.706,1,threshold risk
DR002,Climate-amplified disturbance,63,P001,L001,forest,0.0,1.4,-0.308,0,threshold risk
DR002,Climate-amplified disturbance,63,P002,L001,riparian,0.0,1.4,0.558,1,threshold risk
DR002,Climate-amplified disturbance,63,P003,L001,grassland,0.0,1.4,-0.53,0,threshold risk
DR002,Climate-amplified disturbance,63,P004,L001,old-growth-remnant,0.0,1.4,0.836,1,viable margin
DR002,Climate-amplified disturbance,63,P005,L002,floodplain,0.0,1.4,0.184,1,threshold risk
DR002,Climate-amplified disturbance,63,P006,L002,wetland,0.0,1.4,0.568,1,threshold risk
DR002,Climate-amplified disturbance,63,P007,L002,channelized-river,0.0,1.4,-1.01,0,threshold risk
DR002,Climate-amplified disturbance,63,P008,L002,riparian-forest,0.0,1.4,0.322,1,threshold risk
DR002,Climate-amplified disturbance,63,P009,L003,cropland,0.0,1.4,-0.76,0,threshold risk
DR002,Climate-amplified disturbance,63,P010,L003,hedgerow,0.0,1.4,0.244,1,threshold risk
DR002,Climate-amplified disturbance,63,P011,L003,wet-meadow,0.0,1.4,0.286,1,threshold risk
